score,content,case folding,remove punctuation,tokenizing,stopword,normalized
5,"Yg terhormat untuk bis kita trans depok. Untuk armada di saat pagi hari yg arah ke stasiun Depok agak susah dan armada sedikit, tolong untuk armada nya ditambahkan agar bisa terpenuhi. Terimakasih","yg terhormat untuk bis kita trans depok. untuk armada di saat pagi hari yg arah ke stasiun depok agak susah dan armada sedikit, tolong untuk armada nya ditambahkan agar bisa terpenuhi. terimakasih", terhormat untuk  kita trans depok untuk armada  saat pagi hari  arah  stasiun depok agak susah  armada sedikit tolong untuk armada  ditambahkan agar bisa terpenuhi terimakasih,"['terhormat', 'untuk', 'kita', 'trans', 'depok', 'untuk', 'armada', 'saat', 'pagi', 'hari', 'arah', 'stasiun', 'depok', 'agak', 'susah', 'armada', 'sedikit', 'tolong', 'untuk', 'armada', 'ditambahkan', 'agar', 'bisa', 'terpenuhi', 'terimakasih']","['terhormat', 'trans', 'depok', 'armada', 'pagi', 'arah', 'stasiun', 'depok', 'susah', 'armada', 'tolong', 'armada', 'terpenuhi', 'terimakasih']","['terhormat', 'trans', 'depok', 'armada', 'pagi', 'arah', 'stasiun', 'depok', 'sulit', 'armada', 'tolong', 'armada', 'terpenuhi', 'terima', 'kasih']"
5,"Aplikasi muantap. Semoga ke depannya ada fitur cari tempat yang dituju, ada di mana dan harus naik bus koridor mana. Semoga sukses selalu.","aplikasi muantap. semoga ke depannya ada fitur cari tempat yang dituju, ada di mana dan harus naik bus koridor mana. semoga sukses selalu.",aplikasi muantap semoga  depannya  fitur cari tempat yang dituju   mana  harus naik  koridor mana semoga sukses selalu,"['aplikasi', 'muantap', 'semoga', 'depannya', 'fitur', 'cari', 'tempat', 'yang', 'dituju', 'mana', 'harus', 'naik', 'koridor', 'mana', 'semoga', 'sukses', 'selalu']","['aplikasi', 'muantap', 'semoga', 'depannya', 'fitur', 'cari', 'dituju', 'koridor', 'semoga', 'sukses']","['aplikasi', 'muantap', 'semoga', 'depannya', 'fitur', 'cari', 'dituju', 'koridor', 'semoga', 'sukses']"
5,Tolong warna teman bus di map jangan sama dengan warna halte. Biar lebih kelihatan. Usul warna bus jd merah atau kuning biar lebih terlihat di aplikasi. Trmksh..,tolong warna teman bus di map jangan sama dengan warna halte. biar lebih kelihatan. usul warna bus jd merah atau kuning biar lebih terlihat di aplikasi. trmksh..,tolong warna teman    jangan sama dengan warna halte biar lebih kelihatan usul warna   merah atau kuning biar lebih terlihat  aplikasi trmksh,"['tolong', 'warna', 'teman', 'jangan', 'sama', 'dengan', 'warna', 'halte', 'biar', 'lebih', 'kelihatan', 'usul', 'warna', 'merah', 'atau', 'kuning', 'biar', 'lebih', 'terlihat', 'aplikasi', 'trmksh']","['tolong', 'warna', 'teman', 'warna', 'halte', 'usul', 'warna', 'merah', 'kuning', 'aplikasi', 'trmksh']","['tolong', 'warna', 'teman', 'warna', 'halte', 'usul', 'warna', 'merah', 'kuning', 'aplikasi', 'trmksh']"
5,"Aplikasinya mbantu banget. Gatau apa yang kurang, udah top. Lengkap semua bis ada disini live tracking dan info rutenya✨✨✨✨","aplikasinya mbantu banget. gatau apa yang kurang, udah top. lengkap semua bis ada disini live tracking dan info rutenya✨✨✨✨",aplikasinya mbantu banget gatau  yang kurang udah  lengkap semua   disini live tracking  info rutenya,"['aplikasinya', 'mbantu', 'banget', 'gatau', 'yang', 'kurang', 'udah', 'lengkap', 'semua', 'disini', 'live', 'tracking', 'info', 'rutenya']","['aplikasinya', 'mbantu', 'banget', 'gatau', 'udah', 'lengkap', 'live', 'tracking', 'info', 'rutenya']","['aplikasi', 'nya', 'mbantu', 'sekali', 'gatau', 'sudah', 'lengkap', 'live', 'tracking', 'informasi', 'rutenya']"
5,"Belum pernah dapat tiket gratis,,nyoba2 download mitra darat barangkali aja dapat,,,tolong dong kok saya ketik tiket habis melulu ya.. makasih","belum pernah dapat tiket gratis,,nyoba2 download mitra darat barangkali aja dapat,,,tolong dong kok saya ketik tiket habis melulu ya.. makasih",belum pernah dapat tiket gratisnyoba download mitra darat barangkali  dapattolong dong  saya ketik tiket habis melulu  makasih,"['belum', 'pernah', 'dapat', 'tiket', 'gratisnyoba', 'download', 'mitra', 'darat', 'barangkali', 'dapattolong', 'dong', 'saya', 'ketik', 'tiket', 'habis', 'melulu', 'makasih']","['tiket', 'gratisnyoba', 'download', 'mitra', 'darat', 'barangkali', 'dapattolong', 'ketik', 'tiket', 'habis', 'melulu', 'makasih']","['tiket', 'gratisnyoba', 'unduh', 'mitra', 'darat', 'barangkali', 'dapattolong', 'ketik', 'tiket', 'habis', 'terus', 'menerus', 'terima', 'kasih']"
5,"Terimakasih sudah memberi kesempatan kepada kami untuk bisa mudik bareng,,dapet tiket pulang pergi beserta motor,,sekali lagi terimakasih semoga untuk tahun"" kedepannya lebih dikasih kemudahan untuk masuk daftar keaplikasinya,,, untuk validasinya juga Alhamdulillah cepat tidak terlalu antri","terimakasih sudah memberi kesempatan kepada kami untuk bisa mudik bareng,,dapet tiket pulang pergi beserta motor,,sekali lagi terimakasih semoga untuk tahun"" kedepannya lebih dikasih kemudahan untuk masuk daftar keaplikasinya,,, untuk validasinya juga alhamdulillah cepat tidak terlalu antri",terimakasih sudah memberi kesempatan kepada kami untuk bisa mudik barengdapet tiket pulang pergi beserta motorsekali lagi terimakasih semoga untuk tahun kedepannya lebih dikasih kemudahan untuk masuk daftar keaplikasinya untuk validasinya juga alhamdulillah cepat tidak terlalu antri,"['terimakasih', 'sudah', 'memberi', 'kesempatan', 'kepada', 'kami', 'untuk', 'bisa', 'mudik', 'barengdapet', 'tiket', 'pulang', 'pergi', 'beserta', 'motorsekali', 'lagi', 'terimakasih', 'semoga', 'untuk', 'tahun', 'kedepannya', 'lebih', 'dikasih', 'kemudahan', 'untuk', 'masuk', 'daftar', 'keaplikasinya', 'untuk', 'validasinya', 'juga', 'alhamdulillah', 'cepat', 'tidak', 'terlalu', 'antri']","['terimakasih', 'kesempatan', 'mudik', 'barengdapet', 'tiket', 'pulang', 'pergi', 'beserta', 'motorsekali', 'terimakasih', 'semoga', 'kedepannya', 'dikasih', 'kemudahan', 'masuk', 'daftar', 'keaplikasinya', 'validasinya', 'alhamdulillah', 'cepat', 'antri']","['terima', 'kasih', 'kesempatan', 'pulang', 'kampung', 'barengdapet', 'tiket', 'pulang', 'bepergian', 'beserta', 'motorsekali', 'terima', 'kasih', 'semoga', 'ke', 'depannya', 'diberi', 'kemudahan', 'masuk', 'daftar', 'keaplikasinya', 'validasinya', 'alhamdulillah', 'cepat', 'antre']"
5,Trackingnya tepat serta selalu update. Aplikasinya juga tidak susah dimengerti.,trackingnya tepat serta selalu update. aplikasinya juga tidak susah dimengerti.,trackingnya tepat serta selalu update aplikasinya juga tidak susah dimengerti,"['trackingnya', 'tepat', 'serta', 'selalu', 'update', 'aplikasinya', 'juga', 'tidak', 'susah', 'dimengerti']","['trackingnya', 'update', 'aplikasinya', 'susah', 'dimengerti']","['trackingnya', 'pembaruan', 'aplikasi', 'nya', 'sulit', 'dimengerti']"
5,"Bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti, walaupun berhenti pun tracking jamnya sesuai dengan jam sekarang, terimakasih","bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti, walaupun berhenti pun tracking jamnya sesuai dengan jam sekarang, terimakasih",bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti walaupun berhenti  tracking jamnya sesuai dengan  sekarang terimakasih,"['bagus', 'sekarang', 'saya', 'sudah', 'jarang', 'sekali', 'mengalami', 'live', 'track', 'yang', 'berhenti', 'berhenti', 'walaupun', 'berhenti', 'tracking', 'jamnya', 'sesuai', 'dengan', 'sekarang', 'terimakasih']","['bagus', 'jarang', 'mengalami', 'live', 'track', 'berhenti', 'berhenti', 'berhenti', 'tracking', 'jamnya', 'sesuai', 'terimakasih']","['bagus', 'jarang', 'mengalami', 'live', 'track', 'berhenti', 'tracking', 'jamnya', 'sesuai', 'terima', 'kasih']"
5,Terimakasih sudah menyelenggarakan progam mudik gratis ini.semakin maju dan tentunya untuk aplikasi agar lebih ditingkatkan lagi yaa,terimakasih sudah menyelenggarakan progam mudik gratis ini.semakin maju dan tentunya untuk aplikasi agar lebih ditingkatkan lagi yaa,terimakasih sudah menyelenggarakan progam mudik gratis inisemakin maju  tentunya untuk aplikasi agar lebih ditingkatkan lagi ,"['terimakasih', 'sudah', 'menyelenggarakan', 'progam', 'mudik', 'gratis', 'inisemakin', 'maju', 'tentunya', 'untuk', 'aplikasi', 'agar', 'lebih', 'ditingkatkan', 'lagi']","['terimakasih', 'menyelenggarakan', 'progam', 'mudik', 'gratis', 'inisemakin', 'maju', 'aplikasi', 'ditingkatkan']","['terima', 'kasih', 'menyelenggarakan', 'progam', 'pulang', 'kampung', 'gratis', 'inisemakin', 'maju', 'aplikasi', 'di', 'tingkat', 'kan']"
5,Halo Min Mitra darat mau tanya. Saya cari tombol menu mudik gratis kok gk ada ya di app mitra darat.,halo min mitra darat mau tanya. saya cari tombol menu mudik gratis kok gk ada ya di app mitra darat.,halo  mitra darat  tanya saya cari tombol menu mudik gratis       mitra darat,"['halo', 'mitra', 'darat', 'tanya', 'saya', 'cari', 'tombol', 'menu', 'mudik', 'gratis', 'mitra', 'darat']","['halo', 'mitra', 'darat', 'cari', 'tombol', 'menu', 'mudik', 'gratis', 'mitra', 'darat']","['halo', 'mitra', 'darat', 'cari', 'tombol', 'menu', 'pulang', 'kampung', 'gratis', 'mitra', 'darat']"
5,"Agak lumayan lama nunggu di halte koridor. 15 menitan... Bis bersih, aman nyaman. Mudahan program lanjut dan berkembang","agak lumayan lama nunggu di halte koridor. 15 menitan... bis bersih, aman nyaman. mudahan program lanjut dan berkembang",agak lumayan lama nunggu  halte koridor menitan  bersih aman nyaman mudahan program lanjut  berkembang,"['agak', 'lumayan', 'lama', 'nunggu', 'halte', 'koridor', 'menitan', 'bersih', 'aman', 'nyaman', 'mudahan', 'program', 'lanjut', 'berkembang']","['lumayan', 'nunggu', 'halte', 'koridor', 'menitan', 'bersih', 'aman', 'nyaman', 'mudahan', 'program', 'berkembang']","['cukup', 'baik', 'nunggu', 'halte', 'koridor', 'menitan', 'bersih', 'aman', 'nyaman', 'mudahan', 'program', 'berkembang']"
5,"kenapa rute kampus tamalanrea dan bandara di tiadakan, kami sudah nyaman, klau bisa haltenya yg di tambah","kenapa rute kampus tamalanrea dan bandara di tiadakan, kami sudah nyaman, klau bisa haltenya yg di tambah",kenapa rute kampus tamalanrea  bandara  tiadakan kami sudah nyaman klau bisa haltenya   tambah,"['kenapa', 'rute', 'kampus', 'tamalanrea', 'bandara', 'tiadakan', 'kami', 'sudah', 'nyaman', 'klau', 'bisa', 'haltenya', 'tambah']","['rute', 'kampus', 'tamalanrea', 'bandara', 'tiadakan', 'nyaman', 'klau', 'haltenya']","['rute', 'kampus', 'tamalanrea', 'bandara', 'tiadakan', 'nyaman', 'kalau', 'haltenya']"
5,"Kenapa gak disatuin aja TMB sama TMP, padahal kan kalau disatuin lebih mudah, di satu aplikasi.","kenapa gak disatuin aja tmb sama tmp, padahal kan kalau disatuin lebih mudah, di satu aplikasi.",kenapa  disatuin   sama  padahal  kalau disatuin lebih mudah  satu aplikasi,"['kenapa', 'disatuin', 'sama', 'padahal', 'kalau', 'disatuin', 'lebih', 'mudah', 'satu', 'aplikasi']","['disatuin', 'disatuin', 'mudah', 'aplikasi']","['disatuin', 'mudah', 'aplikasi']"
5,membantu sekali .. jadi ga capek berdiri lama-lama karna bisa pantau dari gadget..,membantu sekali .. jadi ga capek berdiri lama-lama karna bisa pantau dari gadget..,membantu sekali jadi  capek berdiri lamalama karna bisa pantau dari gadget,"['membantu', 'sekali', 'jadi', 'capek', 'berdiri', 'lamalama', 'karna', 'bisa', 'pantau', 'dari', 'gadget']","['membantu', 'capek', 'berdiri', 'lamalama', 'karna', 'pantau', 'gadget']","['membantu', 'lelah', 'berdiri', 'lamalama', 'karena', 'pantau', 'gadget']"
5,Aplikasi yang sangat bagus dan berguna untuk pengguna transportasi umum di seluruh Indonesia. Aplikasi paling keren dah. 👍👍🙏,aplikasi yang sangat bagus dan berguna untuk pengguna transportasi umum di seluruh indonesia. aplikasi paling keren dah. 👍👍🙏,aplikasi yang sangat bagus  berguna untuk pengguna transportasi umum  seluruh indonesia aplikasi paling keren ,"['aplikasi', 'yang', 'sangat', 'bagus', 'berguna', 'untuk', 'pengguna', 'transportasi', 'umum', 'seluruh', 'indonesia', 'aplikasi', 'paling', 'keren']","['aplikasi', 'bagus', 'berguna', 'pengguna', 'transportasi', 'indonesia', 'aplikasi', 'keren']","['aplikasi', 'bagus', 'berguna', 'pengguna', 'transportasi', 'indonesia', 'aplikasi', 'keren']"
5,Aplikasinya ringan dan lengkap bisa lihat rute bis lainnya di daerah.,aplikasinya ringan dan lengkap bisa lihat rute bis lainnya di daerah.,aplikasinya ringan  lengkap bisa lihat rute  lainnya  daerah,"['aplikasinya', 'ringan', 'lengkap', 'bisa', 'lihat', 'rute', 'lainnya', 'daerah']","['aplikasinya', 'ringan', 'lengkap', 'lihat', 'rute', 'daerah']","['aplikasi', 'nya', 'ringan', 'lengkap', 'lihat', 'rute', 'daerah']"
5,Sangat membantu sekali untuk brangkat k Gianyar nganter anak sekolah tp sayang katanya udh gak br oprasi lg.pdhal besok mau k Gianyar JD bingung naik apa,sangat membantu sekali untuk brangkat k gianyar nganter anak sekolah tp sayang katanya udh gak br oprasi lg.pdhal besok mau k gianyar jd bingung naik apa,sangat membantu sekali untuk brangkat  gianyar nganter anak sekolah  sayang katanya    oprasi lgpdhal besok   gianyar  bingung naik ,"['sangat', 'membantu', 'sekali', 'untuk', 'brangkat', 'gianyar', 'nganter', 'anak', 'sekolah', 'sayang', 'katanya', 'oprasi', 'lgpdhal', 'besok', 'gianyar', 'bingung', 'naik']","['membantu', 'brangkat', 'gianyar', 'nganter', 'anak', 'sekolah', 'sayang', 'oprasi', 'lgpdhal', 'besok', 'gianyar', 'bingung']","['membantu', 'brangkat', 'gianyar', 'nganter', 'anak', 'sekolah', 'sayang', 'oprasi', 'lgpdhal', 'besok', 'gianyar', 'bingung']"
5,Bintang 5 buat saya masuk mudik gratis nya gan,bintang 5 buat saya masuk mudik gratis nya gan,bintang buat saya masuk mudik gratis  ,"['bintang', 'buat', 'saya', 'masuk', 'mudik', 'gratis']","['bintang', 'masuk', 'mudik', 'gratis']","['bintang', 'masuk', 'pulang', 'kampung', 'gratis']"
5,Mudah di gunakan untuk semua kalangan..,mudah di gunakan untuk semua kalangan..,mudah  gunakan untuk semua kalangan,"['mudah', 'gunakan', 'untuk', 'semua', 'kalangan']","['mudah', 'kalangan']","['mudah', 'kalangan']"
5,"cukup bagus, tapi sayang belum mencakup semua terminal daerah jadi gabisa ikut program mudik gratis. fyi : saya orang bogor, terdekat ke terminal baranang siang namun tidak tersedia","cukup bagus, tapi sayang belum mencakup semua terminal daerah jadi gabisa ikut program mudik gratis. fyi : saya orang bogor, terdekat ke terminal baranang siang namun tidak tersedia",cukup bagus tapi sayang belum mencakup semua terminal daerah jadi gabisa ikut program mudik gratis  saya orang bogor terdekat  terminal baranang siang namun tidak tersedia,"['cukup', 'bagus', 'tapi', 'sayang', 'belum', 'mencakup', 'semua', 'terminal', 'daerah', 'jadi', 'gabisa', 'ikut', 'program', 'mudik', 'gratis', 'saya', 'orang', 'bogor', 'terdekat', 'terminal', 'baranang', 'siang', 'namun', 'tidak', 'tersedia']","['bagus', 'sayang', 'mencakup', 'terminal', 'daerah', 'gabisa', 'program', 'mudik', 'gratis', 'orang', 'bogor', 'terdekat', 'terminal', 'baranang', 'siang', 'tersedia']","['bagus', 'sayang', 'mencakup', 'terminal', 'daerah', 'tidak', 'bisa', 'program', 'pulang', 'kampung', 'gratis', 'orang', 'bogor', 'terdekat', 'terminal', 'baranang', 'siang', 'tersedia']"
5,sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['membantu']
5,"Saya berharap untuk bisa mendapatkan info mudik gratis melalui aplikasi mitra darat ini, terimakasih bapak/ibu yg lagi bertugas,semangat, ditunggu ya info mudik gratisnya segera dibuka,😄","saya berharap untuk bisa mendapatkan info mudik gratis melalui aplikasi mitra darat ini, terimakasih bapak/ibu yg lagi bertugas,semangat, ditunggu ya info mudik gratisnya segera dibuka,😄",saya berharap untuk bisa mendapatkan info mudik gratis melalui aplikasi mitra darat  terimakasih bapakibu  lagi bertugassemangat ditunggu  info mudik gratisnya segera dibuka,"['saya', 'berharap', 'untuk', 'bisa', 'mendapatkan', 'info', 'mudik', 'gratis', 'melalui', 'aplikasi', 'mitra', 'darat', 'terimakasih', 'bapakibu', 'lagi', 'bertugassemangat', 'ditunggu', 'info', 'mudik', 'gratisnya', 'segera', 'dibuka']","['berharap', 'info', 'mudik', 'gratis', 'aplikasi', 'mitra', 'darat', 'terimakasih', 'bapakibu', 'bertugassemangat', 'ditunggu', 'info', 'mudik', 'gratisnya', 'dibuka']","['berharap', 'informasi', 'pulang', 'kampung', 'gratis', 'aplikasi', 'mitra', 'darat', 'terima', 'kasih', 'bapakibu', 'bertugassemangat', 'ditunggu', 'informasi', 'pulang', 'kampung', 'gratisnya', 'dibuka']"
5,Tracking teman bus sangat jelas dan akurat. UI aplikasi juga sangat baik. Salah satu aplikasi pemerintah terbaik yang pernah saya gunakan👍,tracking teman bus sangat jelas dan akurat. ui aplikasi juga sangat baik. salah satu aplikasi pemerintah terbaik yang pernah saya gunakan👍,tracking teman  sangat jelas  akurat  aplikasi juga sangat baik salah satu aplikasi pemerintah terbaik yang pernah saya gunakan,"['tracking', 'teman', 'sangat', 'jelas', 'akurat', 'aplikasi', 'juga', 'sangat', 'baik', 'salah', 'satu', 'aplikasi', 'pemerintah', 'terbaik', 'yang', 'pernah', 'saya', 'gunakan']","['tracking', 'teman', 'akurat', 'aplikasi', 'salah', 'aplikasi', 'pemerintah', 'terbaik']","['tracking', 'teman', 'akurat', 'aplikasi', 'salah', 'aplikasi', 'pemerintah', 'terbaik']"
5,Sangat membantu memantau kedatangan armada bus..akurat..semoga bisa dipertahankan aplikasinya..good,sangat membantu memantau kedatangan armada bus..akurat..semoga bisa dipertahankan aplikasinya..good,sangat membantu memantau kedatangan armada busakuratsemoga bisa dipertahankan aplikasinyagood,"['sangat', 'membantu', 'memantau', 'kedatangan', 'armada', 'busakuratsemoga', 'bisa', 'dipertahankan', 'aplikasinyagood']","['membantu', 'memantau', 'kedatangan', 'armada', 'busakuratsemoga', 'dipertahankan', 'aplikasinyagood']","['membantu', 'memantau', 'kedatangan', 'armada', 'busakuratsemoga', 'dipertahankan', 'aplikasinyagood']"
5,makasih mitra darat aku udah 2x ikut mudik gratis 2023 dan 2025 alhamdulillah dapat pp mudik nyaman membantu bagi perantau yg kendala biaya buat mudik makasih mitra darat makasih kemenhub lanjutkan🙏🙏🙏,makasih mitra darat aku udah 2x ikut mudik gratis 2023 dan 2025 alhamdulillah dapat pp mudik nyaman membantu bagi perantau yg kendala biaya buat mudik makasih mitra darat makasih kemenhub lanjutkan🙏🙏🙏,makasih mitra darat  udah  ikut mudik gratis  alhamdulillah dapat  mudik nyaman membantu bagi perantau  kendala biaya buat mudik makasih mitra darat makasih kemenhub lanjutkan,"['makasih', 'mitra', 'darat', 'udah', 'ikut', 'mudik', 'gratis', 'alhamdulillah', 'dapat', 'mudik', 'nyaman', 'membantu', 'bagi', 'perantau', 'kendala', 'biaya', 'buat', 'mudik', 'makasih', 'mitra', 'darat', 'makasih', 'kemenhub', 'lanjutkan']","['makasih', 'mitra', 'darat', 'udah', 'mudik', 'gratis', 'alhamdulillah', 'mudik', 'nyaman', 'membantu', 'perantau', 'kendala', 'biaya', 'mudik', 'makasih', 'mitra', 'darat', 'makasih', 'kemenhub', 'lanjutkan']","['terima', 'kasih', 'mitra', 'darat', 'sudah', 'pulang', 'kampung', 'gratis', 'alhamdulillah', 'pulang', 'kampung', 'nyaman', 'membantu', 'perantau', 'masalah', 'biaya', 'pulang', 'kampung', 'terima', 'kasih', 'mitra', 'darat', 'terima', 'kasih', 'kemenhub', 'lanjutkan']"
5,"Sangat berterimakasih adanya BisKita,kalau boleeh tambah rutenya pak ke Royal Park Residence,,,dari Royal termasuk banyak penumpang anak sekolah dan ortu.Terimakasih","sangat berterimakasih adanya biskita,kalau boleeh tambah rutenya pak ke royal park residence,,,dari royal termasuk banyak penumpang anak sekolah dan ortu.terimakasih",sangat berterimakasih adanya biskitakalau boleeh tambah rutenya   royal park residencedari royal termasuk banyak penumpang anak sekolah  ortuterimakasih,"['sangat', 'berterimakasih', 'adanya', 'biskitakalau', 'boleeh', 'tambah', 'rutenya', 'royal', 'park', 'residencedari', 'royal', 'termasuk', 'banyak', 'penumpang', 'anak', 'sekolah', 'ortuterimakasih']","['berterimakasih', 'biskitakalau', 'boleeh', 'rutenya', 'royal', 'park', 'residencedari', 'royal', 'penumpang', 'anak', 'sekolah', 'ortuterimakasih']","['berterimakasih', 'biskitakalau', 'boleeh', 'rutenya', 'royal', 'park', 'residencedari', 'royal', 'penumpang', 'anak', 'sekolah', 'ortuterimakasih']"
