content,case folding,tokenizing,normalisasi,stemming teks,filtering-teks
aplikasi tolol!! beli tiket dari jam 12 malem loading doang sampe tiket habis,aplikasi tolol beli tiket dari  malem loading doang sampe tiket habis,"['aplikasi', 'tolol', 'beli', 'tiket', 'dari', 'malem', 'loading', 'doang', 'sampe', 'tiket', 'habis']","['aplikasi', 'tolol', 'beli', 'tiket', 'dari', 'malem', 'memuat', 'saja', 'sampai', 'tiket', 'habis']","['aplikasi', 'tolol', 'beli', 'tiket', 'dari', 'malem', 'muat', 'saja', 'sampai', 'tiket', 'habis']","['aplikasi', 'beli', 'tiket', 'malem', 'muat', 'tiket', 'habis']"
"KECEWAAAAAAA SAMA APK, SAYA SUDAH WAR TIKET UNTUK TGL 6 APRIL JAM 00.00, SAMPAI PUKUL 00.53 TIDAK BISA MELAKUKAN PEMBAYARAN. SAMPAI SAYA UNINSTAL DAN INSTAL ULANG TETAP TIDAK BISA.",kecewaaaaaaa sama  saya sudah  tiket untuk  april  sampai pukul tidak bisa melakukan pembayaran sampai saya uninstal  instal ulang tetap tidak bisa,"['kecewaaaaaaa', 'sama', 'saya', 'sudah', 'tiket', 'untuk', 'april', 'sampai', 'pukul', 'tidak', 'bisa', 'melakukan', 'pembayaran', 'sampai', 'saya', 'uninstal', 'instal', 'ulang', 'tetap', 'tidak', 'bisa']","['kecewaaaaaaa', 'sama', 'saya', 'sudah', 'tiket', 'untuk', 'april', 'sampai', 'pukul', 'tidak', 'bisa', 'melakukan', 'pembayaran', 'sampai', 'saya', 'menghapus', 'instal', 'ulang', 'tetap', 'tidak', 'bisa']","['kecewaaaaaaa', 'sama', 'saya', 'sudah', 'tiket', 'untuk', 'april', 'sampai', 'pukul', 'tidak', 'bisa', 'laku', 'bayar', 'sampai', 'saya', 'hapus', 'instal', 'ulang', 'tetap', 'tidak', 'bisa']","['kecewaaaaaaa', 'tiket', 'april', 'laku', 'bayar', 'hapus', 'instal', 'ulang']"
lemot mau booking tiket,lemot  booking tiket,"['lemot', 'booking', 'tiket']","['lambat', 'pemesanan', 'tiket']","['lambat', 'mesan', 'tiket']","['lambat', 'mesan', 'tiket']"
"Sistem gak jelas,setiap pesen tiket weekend mesti eror",sistem  jelassetiap pesen tiket weekend mesti eror,"['sistem', 'jelassetiap', 'pesen', 'tiket', 'weekend', 'mesti', 'eror']","['sistem', 'jelassetiap', 'pesan', 'tiket', 'weekend', 'mesti', 'kesalahan']","['sistem', 'jelassetiap', 'pesan', 'tiket', 'weekend', 'mesti', 'salah']","['sistem', 'jelassetiap', 'pesan', 'tiket', 'weekend', 'mesti', 'salah']"
"aplikasi tidak mendukung sama sekali, bolak balik time out dan loading nya lama banget, sampai kehabisan tiket",aplikasi tidak mendukung sama sekali bolak balik time   loading  lama banget sampai kehabisan tiket,"['aplikasi', 'tidak', 'mendukung', 'sama', 'sekali', 'bolak', 'balik', 'time', 'loading', 'lama', 'banget', 'sampai', 'kehabisan', 'tiket']","['aplikasi', 'tidak', 'mendukung', 'sama', 'sekali', 'bolak', 'balik', 'time', 'memuat', 'lama', 'sekali', 'sampai', 'kehabisan', 'tiket']","['aplikasi', 'tidak', 'dukung', 'sama', 'sekali', 'bolak', 'balik', 'time', 'muat', 'lama', 'sekali', 'sampai', 'habis', 'tiket']","['aplikasi', 'dukung', 'bolak', 'time', 'muat', 'habis', 'tiket']"
"aplikasi time out terus susah di akses, tolong donk, server nya di perbaiki supaya mudah di akses, payah.... mau beli tiket menyusahkan",aplikasi time  terus susah  akses tolong donk server   perbaiki supaya mudah  akses payah  beli tiket menyusahkan,"['aplikasi', 'time', 'terus', 'susah', 'akses', 'tolong', 'donk', 'server', 'perbaiki', 'supaya', 'mudah', 'akses', 'payah', 'beli', 'tiket', 'menyusahkan']","['aplikasi', 'time', 'kemudian', 'sulit', 'akses', 'tolong', 'dong', 'server', 'perbaiki', 'supaya', 'mudah', 'akses', 'payah', 'beli', 'tiket', 'menyusahkan']","['aplikasi', 'time', 'kemudian', 'sulit', 'akses', 'tolong', 'dong', 'server', 'baik', 'supaya', 'mudah', 'akses', 'payah', 'beli', 'tiket', 'susah']","['aplikasi', 'time', 'sulit', 'akses', 'tolong', 'server', 'mudah', 'akses', 'payah', 'beli', 'tiket', 'susah']"
Tolong kai sudah banyak laporan downnya server saat pembelian tiket. apakah tidak ada perbaikan?,tolong kai sudah banyak laporan downnya server saat pembelian tiket apakah tidak  perbaikan,"['tolong', 'kai', 'sudah', 'banyak', 'laporan', 'downnya', 'server', 'saat', 'pembelian', 'tiket', 'apakah', 'tidak', 'perbaikan']","['tolong', 'kai', 'sudah', 'banyak', 'laporan', 'downnya', 'server', 'saat', 'pembelian', 'tiket', 'apakah', 'tidak', 'perbaikan']","['tolong', 'kai', 'sudah', 'banyak', 'lapor', 'downnya', 'server', 'saat', 'beli', 'tiket', 'apakah', 'tidak', 'baik']","['tolong', 'kai', 'lapor', 'downnya', 'server', 'beli', 'tiket']"
"Pelayanan kurang efisien, tiap pesan tiket selalu timeout, udah gitu tiba2 abis tiketnya, gk guna aplikasinya",pelayanan kurang efisien tiap pesan tiket selalu timeout udah gitu tiba abis tiketnya  guna aplikasinya,"['pelayanan', 'kurang', 'efisien', 'tiap', 'pesan', 'tiket', 'selalu', 'timeout', 'udah', 'gitu', 'tiba', 'abis', 'tiketnya', 'guna', 'aplikasinya']","['pelayanan', 'kurang', 'efisien', 'tiap', 'pesan', 'tiket', 'selalu', 'habis', 'Waktu', 'sudah', 'begitu', 'tiba', 'abis', 'tiketnya', 'guna', 'aplikasi', 'nya']","['layan', 'kurang', 'efisien', 'tiap', 'pesan', 'tiket', 'selalu', 'habis', 'waktu', 'sudah', 'begitu', 'tiba', 'abis', 'tiket', 'guna', 'aplikasi', 'nya']","['layan', 'efisien', 'pesan', 'tiket', 'habis', 'abis', 'tiket', 'aplikasi']"
"apk bapuk, sering kali merasakan sudah mulai antri dari jam 00.00 dan sudah terlanjur isi kai pay ujung""nya time out mulu dan tiket sudah habis. lebih MANUSIAWI antri seperti dulu beli tiket di stasiun.", bapuk sering kali merasakan sudah mulai antri dari   sudah terlanjur  kai  ujungnya time  mulu  tiket sudah habis lebih manusiawi antri seperti dulu beli tiket  stasiun,"['bapuk', 'sering', 'kali', 'merasakan', 'sudah', 'mulai', 'antri', 'dari', 'sudah', 'terlanjur', 'kai', 'ujungnya', 'time', 'mulu', 'tiket', 'sudah', 'habis', 'lebih', 'manusiawi', 'antri', 'seperti', 'dulu', 'beli', 'tiket', 'stasiun']","['bapuk', 'sering', 'terkadang', 'merasakan', 'sudah', 'mulai', 'antre', 'dari', 'sudah', 'terlanjur', 'kai', 'ujung', 'nya', 'time', 'terus', 'tiket', 'sudah', 'habis', 'lebih', 'manusiawi', 'antre', 'seperti', 'dahulu', 'beli', 'tiket', 'stasiun']","['bapuk', 'sering', 'terkadang', 'rasa', 'sudah', 'mulai', 'antre', 'dari', 'sudah', 'lanjur', 'kai', 'ujung', 'nya', 'time', 'terus', 'tiket', 'sudah', 'habis', 'lebih', 'manusiawi', 'antre', 'seperti', 'dahulu', 'beli', 'tiket', 'stasiun']","['bapuk', 'terkadang', 'antre', 'lanjur', 'kai', 'ujung', 'time', 'tiket', 'habis', 'manusiawi', 'antre', 'beli', 'tiket', 'stasiun']"
"aplikasi LEMOT mau pesan tiket jadwal tidak di temukan terus tiba tiba tiket semua habis, APLIKASI LEMOT",aplikasi lemot  pesan tiket jadwal tidak  temukan terus tiba tiba tiket semua habis aplikasi lemot,"['aplikasi', 'lemot', 'pesan', 'tiket', 'jadwal', 'tidak', 'temukan', 'terus', 'tiba', 'tiba', 'tiket', 'semua', 'habis', 'aplikasi', 'lemot']","['aplikasi', 'lambat', 'pesan', 'tiket', 'jadwal', 'tidak', 'temukan', 'kemudian', 'tiba', 'tiket', 'semua', 'habis', 'aplikasi', 'lambat']","['aplikasi', 'lambat', 'pesan', 'tiket', 'jadwal', 'tidak', 'temu', 'kemudian', 'tiba', 'tiket', 'semua', 'habis', 'aplikasi', 'lambat']","['aplikasi', 'lambat', 'pesan', 'tiket', 'jadwal', 'temu', 'tiket', 'habis', 'aplikasi', 'lambat']"
"dari jam 00.00 sudah masuk kode pin bayar,,, loading sampek 2jam belum dapat tiket. besoknya saya ulangin juga seperti itu. pliss tingkatin aplikasiMu🙏🙏🙏",dari  sudah masuk kode  bayar loading sampek  belum dapat tiket besoknya saya ulangin juga seperti  pliss tingkatin aplikasimu,"['dari', 'sudah', 'masuk', 'kode', 'bayar', 'loading', 'sampek', 'belum', 'dapat', 'tiket', 'besoknya', 'saya', 'ulangin', 'juga', 'seperti', 'pliss', 'tingkatin', 'aplikasimu']","['dari', 'sudah', 'masuk', 'kode', 'bayar', 'memuat', 'sampai', 'belum', 'dapat', 'tiket', 'besoknya', 'saya', 'ulangin', 'juga', 'seperti', 'pliss', 'tigkatkan', 'aplikasimu']","['dari', 'sudah', 'masuk', 'kode', 'bayar', 'muat', 'sampai', 'belum', 'dapat', 'tiket', 'besok', 'saya', 'ulangin', 'juga', 'seperti', 'pliss', 'tigkatkan', 'aplikasi']","['masuk', 'kode', 'bayar', 'muat', 'tiket', 'besok', 'ulangin', 'tigkatkan', 'aplikasi']"
"aplikasi GAK GUNA !! udah bela²in nunggu tengah malam dg paketan data & wifi lancar sampai 1 jam tetap dg ket ""jadwal tidak ditemukan"" bisapun saat isi data mau pilih kursi malah ""timeout"" buang² waktu saja, padahal sudah pakai 2hp hasilnya sama aja, giliran sudah ada jadwal ujung²nya ""TIKET HABIS"" kan baanngkeeeeee",aplikasi  guna udah belain nunggu tengah malam  paketan data wifi lancar sampai  tetap   jadwal tidak ditemukan bisapun saat  data  pilih kursi malah timeout buang waktu saja padahal sudah pakai  hasilnya sama  giliran sudah  jadwal ujungnya tiket habis  baanngkeeeeee,"['aplikasi', 'guna', 'udah', 'belain', 'nunggu', 'tengah', 'malam', 'paketan', 'data', 'wifi', 'lancar', 'sampai', 'tetap', 'jadwal', 'tidak', 'ditemukan', 'bisapun', 'saat', 'data', 'pilih', 'kursi', 'malah', 'timeout', 'buang', 'waktu', 'saja', 'padahal', 'sudah', 'pakai', 'hasilnya', 'sama', 'giliran', 'sudah', 'jadwal', 'ujungnya', 'tiket', 'habis', 'baanngkeeeeee']","['aplikasi', 'guna', 'sudah', 'belain', 'nunggu', 'tengah', 'malam', 'paketan', 'data', 'wifi', 'lancar', 'sampai', 'tetap', 'jadwal', 'tidak', 'ditemukan', 'bisapun', 'saat', 'data', 'pilih', 'kursi', 'namun', 'habis', 'Waktu', 'buang', 'waktu', 'saja', 'padahal', 'sudah', 'gunakan', 'hasilnya', 'sama', 'giliran', 'sudah', 'jadwal', 'ujung', 'nya', 'tiket', 'habis', 'baanngkeeeeee']","['aplikasi', 'guna', 'sudah', 'bain', 'nunggu', 'tengah', 'malam', 'paket', 'data', 'wifi', 'lancar', 'sampai', 'tetap', 'jadwal', 'tidak', 'temu', 'bisa', 'saat', 'data', 'pilih', 'kursi', 'namun', 'habis', 'waktu', 'buang', 'waktu', 'saja', 'padahal', 'sudah', 'guna', 'hasil', 'sama', 'gilir', 'sudah', 'jadwal', 'ujung', 'nya', 'tiket', 'habis', 'baanngkeeeeee']","['aplikasi', 'bain', 'nunggu', 'malam', 'paket', 'data', 'wifi', 'lancar', 'jadwal', 'temu', 'data', 'pilih', 'kursi', 'habis', 'buang', 'hasil', 'gilir', 'jadwal', 'ujung', 'tiket', 'habis']"
buat cari tiket kereta lokal loading tok,buat cari tiket kereta lokal loading ,"['buat', 'cari', 'tiket', 'kereta', 'lokal', 'loading']","['untuk', 'cari', 'tiket', 'kereta', 'lokal', 'memuat']","['untuk', 'cari', 'tiket', 'kereta', 'lokal', 'muat']","['cari', 'tiket', 'kereta', 'lokal', 'muat']"
"Upgrade bukannya malah bagus malah tambah jelek, tiap mau pesen tiket pasti tulisannya jadwal tidak ditemukan giliran udah muncul malah udah habis. Pas mau bayar pake qris juga qr nya gak muncul. Tolong dong perbaiki lagi servernya. Dari dulu sampai sekarang gak ada perubahan. Jangan cuma tampilan aplikasinya doang yang diupgrade servernya juga tolong diperbaiki!!!!!!! BUSUK BANGETTT",upgrade bukannya malah bagus malah tambah jelek tiap  pesen tiket pasti tulisannya jadwal tidak ditemukan giliran udah muncul malah udah habis   bayar pake qris juga    muncul tolong dong perbaiki lagi servernya dari dulu sampai sekarang   perubahan jangan cuma tampilan aplikasinya doang yang diupgrade servernya juga tolong diperbaiki busuk bangettt,"['upgrade', 'bukannya', 'malah', 'bagus', 'malah', 'tambah', 'jelek', 'tiap', 'pesen', 'tiket', 'pasti', 'tulisannya', 'jadwal', 'tidak', 'ditemukan', 'giliran', 'udah', 'muncul', 'malah', 'udah', 'habis', 'bayar', 'pake', 'qris', 'juga', 'muncul', 'tolong', 'dong', 'perbaiki', 'lagi', 'servernya', 'dari', 'dulu', 'sampai', 'sekarang', 'perubahan', 'jangan', 'cuma', 'tampilan', 'aplikasinya', 'doang', 'yang', 'diupgrade', 'servernya', 'juga', 'tolong', 'diperbaiki', 'busuk', 'bangettt']","['pembaruan', 'bukannya', 'namun', 'bagus', 'namun', 'tambah', 'jelek', 'tiap', 'pesan', 'tiket', 'pasti', 'tulisannya', 'jadwal', 'tidak', 'ditemukan', 'giliran', 'sudah', 'muncul', 'namun', 'sudah', 'habis', 'bayar', 'menggunakan', 'qris', 'juga', 'muncul', 'tolong', 'dong', 'perbaiki', 'lagi', 'servernya', 'dari', 'dahulu', 'sampai', 'sekarang', 'perubahan', 'jangan', 'hanya', 'tampilan', 'aplikasi', 'nya', 'saja', 'yang', 'diupgrade', 'servernya', 'juga', 'tolong', 'diperbaiki', 'usang', 'bangettt']","['baru', 'bukan', 'namun', 'bagus', 'namun', 'tambah', 'jelek', 'tiap', 'pesan', 'tiket', 'pasti', 'tulis', 'jadwal', 'tidak', 'temu', 'gilir', 'sudah', 'muncul', 'namun', 'sudah', 'habis', 'bayar', 'guna', 'qris', 'juga', 'muncul', 'tolong', 'dong', 'baik', 'lagi', 'servernya', 'dari', 'dahulu', 'sampai', 'sekarang', 'ubah', 'jangan', 'hanya', 'tampil', 'aplikasi', 'nya', 'saja', 'yang', 'diupgrade', 'servernya', 'juga', 'tolong', 'baik', 'usang', 'bangettt']","['bagus', 'jelek', 'pesan', 'tiket', 'tulis', 'jadwal', 'temu', 'gilir', 'muncul', 'habis', 'bayar', 'qris', 'muncul', 'tolong', 'servernya', 'ubah', 'tampil', 'aplikasi', 'diupgrade', 'servernya', 'tolong', 'usang', 'bangettt']"
Aplikasi sampah.setelah diperbaharui susah pas mau bayar selalu error.enak aplikasi yang lama,aplikasi sampahsetelah diperbaharui susah   bayar selalu errorenak aplikasi yang lama,"['aplikasi', 'sampahsetelah', 'diperbaharui', 'susah', 'bayar', 'selalu', 'errorenak', 'aplikasi', 'yang', 'lama']","['aplikasi', 'sampahsetelah', 'diperbaharui', 'sulit', 'bayar', 'selalu', 'errorenak', 'aplikasi', 'yang', 'lama']","['aplikasi', 'sampahsetelah', 'baharu', 'sulit', 'bayar', 'selalu', 'errorenak', 'aplikasi', 'yang', 'lama']","['aplikasi', 'sampahsetelah', 'baharu', 'sulit', 'bayar', 'errorenak', 'aplikasi']"
aplikasi lemotttttt percuma di tggu mau buka pun gak bisa,aplikasi lemotttttt percuma  tggu  buka   bisa,"['aplikasi', 'lemotttttt', 'percuma', 'tggu', 'buka', 'bisa']","['aplikasi', 'lemotttttt', 'tak', 'ada', 'gunanya', 'tggu', 'buka', 'bisa']","['aplikasi', 'lemotttttt', 'tak', 'ada', 'guna', 'tggu', 'buka', 'bisa']","['aplikasi', 'lemotttttt', 'tggu', 'buka']"
1. Aplikasi sering menampilkan jadwal kosong padahal minimal tanggal pemesanan sudah pas 2. Server sering error,aplikasi sering menampilkan jadwal kosong padahal minimal tanggal pemesanan sudah  server sering error,"['aplikasi', 'sering', 'menampilkan', 'jadwal', 'kosong', 'padahal', 'minimal', 'tanggal', 'pemesanan', 'sudah', 'server', 'sering', 'error']","['aplikasi', 'sering', 'menampilkan', 'jadwal', 'kosong', 'padahal', 'minimal', 'tanggal', 'pemesanan', 'sudah', 'server', 'sering', 'kesalahan']","['aplikasi', 'sering', 'tampil', 'jadwal', 'kosong', 'padahal', 'minimal', 'tanggal', 'mesan', 'sudah', 'server', 'sering', 'salah']","['aplikasi', 'tampil', 'jadwal', 'kosong', 'minimal', 'tanggal', 'mesan', 'server', 'salah']"
"Server aplikasi sangat buruk, tidak ada perkembangan. Terutama pada saat pemesanan kereta lokal",server aplikasi sangat buruk tidak  perkembangan terutama pada saat pemesanan kereta lokal,"['server', 'aplikasi', 'sangat', 'buruk', 'tidak', 'perkembangan', 'terutama', 'pada', 'saat', 'pemesanan', 'kereta', 'lokal']","['server', 'aplikasi', 'sangat', 'buruk', 'tidak', 'perkembangan', 'terutama', 'banyak', 'orang', 'saat', 'pemesanan', 'kereta', 'lokal']","['server', 'aplikasi', 'sangat', 'buruk', 'tidak', 'kembang', 'utama', 'banyak', 'orang', 'saat', 'mesan', 'kereta', 'lokal']","['server', 'aplikasi', 'buruk', 'kembang', 'utama', 'orang', 'mesan', 'kereta', 'lokal']"
Beli server bagusan dikit,beli server bagusan dikit,"['beli', 'server', 'bagusan', 'dikit']","['beli', 'server', 'lebih', 'baik', 'sedikit']","['beli', 'server', 'lebih', 'baik', 'sedikit']","['beli', 'server']"
nyuruh update tapi setelah di-update malah keterangan tidak dapat menemukan jadwal kereta sistem nggak jelas😡😡😡😡,nyuruh update tapi setelah diupdate malah keterangan tidak dapat menemukan jadwal kereta sistem nggak jelas,"['nyuruh', 'update', 'tapi', 'setelah', 'diupdate', 'malah', 'keterangan', 'tidak', 'dapat', 'menemukan', 'jadwal', 'kereta', 'sistem', 'nggak', 'jelas']","['nyuruh', 'pembaruan', 'tetapi', 'setelah', 'diperbarui', 'namun', 'keterangan', 'tidak', 'dapat', 'menemukan', 'jadwal', 'kereta', 'sistem', 'tidak', 'jelas']","['nyuruh', 'baru', 'tetapi', 'telah', 'baru', 'namun', 'terang', 'tidak', 'dapat', 'temu', 'jadwal', 'kereta', 'sistem', 'tidak', 'jelas']","['nyuruh', 'terang', 'temu', 'jadwal', 'kereta', 'sistem']"
"aplikasi buruk sekali. mau beli tiket eror terus. kalau mau meluncurkan sistem beli online, harusnya sudah siap dan matang. kalau online jelek gini. mending cara offline aja.",aplikasi buruk sekali  beli tiket eror terus kalau  meluncurkan sistem beli online harusnya sudah siap  matang kalau online jelek gini mending cara offline ,"['aplikasi', 'buruk', 'sekali', 'beli', 'tiket', 'eror', 'terus', 'kalau', 'meluncurkan', 'sistem', 'beli', 'online', 'harusnya', 'sudah', 'siap', 'matang', 'kalau', 'online', 'jelek', 'gini', 'mending', 'cara', 'offline']","['aplikasi', 'buruk', 'sekali', 'beli', 'tiket', 'kesalahan', 'kemudian', 'jika', 'meluncurkan', 'sistem', 'beli', 'online', 'harusnya', 'sudah', 'siap', 'matang', 'jika', 'online', 'jelek', 'seperti', 'ini', 'lebih', 'baik', 'cara', 'offline']","['aplikasi', 'buruk', 'sekali', 'beli', 'tiket', 'salah', 'kemudian', 'jika', 'luncur', 'sistem', 'beli', 'online', 'harus', 'sudah', 'siap', 'matang', 'jika', 'online', 'jelek', 'seperti', 'ini', 'lebih', 'baik', 'cara', 'offline']","['aplikasi', 'buruk', 'beli', 'tiket', 'salah', 'luncur', 'sistem', 'beli', 'online', 'matang', 'online', 'jelek', 'offline']"
kai localnya eror Mulu harus beli di stasiun langsung,kai localnya eror mulu harus beli  stasiun langsung,"['kai', 'localnya', 'eror', 'mulu', 'harus', 'beli', 'stasiun', 'langsung']","['kai', 'localnya', 'kesalahan', 'terus', 'harus', 'beli', 'stasiun', 'langsung']","['kai', 'localnya', 'salah', 'terus', 'harus', 'beli', 'stasiun', 'langsung']","['kai', 'localnya', 'salah', 'beli', 'stasiun', 'langsung']"
kesulitan beli tiket jadwal tidak di temukan padahal jam 00:00 masak tiba2 habis,kesulitan beli tiket jadwal tidak  temukan padahal  masak tiba habis,"['kesulitan', 'beli', 'tiket', 'jadwal', 'tidak', 'temukan', 'padahal', 'masak', 'tiba', 'habis']","['kesulitan', 'beli', 'tiket', 'jadwal', 'tidak', 'temukan', 'padahal', 'masa', 'tiba', 'habis']","['sulit', 'beli', 'tiket', 'jadwal', 'tidak', 'temu', 'padahal', 'masa', 'tiba', 'habis']","['sulit', 'beli', 'tiket', 'jadwal', 'temu', 'habis']"
udah nungguin sampai jam 00:00. jadwal tdk di temukan. habis itu kena malah tp tiket sudah habis,udah nungguin sampai  jadwal   temukan habis  kena malah  tiket sudah habis,"['udah', 'nungguin', 'sampai', 'jadwal', 'temukan', 'habis', 'kena', 'malah', 'tiket', 'sudah', 'habis']","['sudah', 'nungguin', 'sampai', 'jadwal', 'temukan', 'habis', 'kena', 'namun', 'tiket', 'sudah', 'habis']","['sudah', 'nungguin', 'sampai', 'jadwal', 'temu', 'habis', 'kena', 'namun', 'tiket', 'sudah', 'habis']","['nungguin', 'jadwal', 'temu', 'habis', 'kena', 'tiket', 'habis']"
"Bisa ga sih databasenya diperbesar 🗿 Sekelas KAI kek gini, cih memalukan",bisa   databasenya diperbesar sekelas kai  gini  memalukan,"['bisa', 'databasenya', 'diperbesar', 'sekelas', 'kai', 'gini', 'memalukan']","['bisa', 'databasenya', 'diperbesar', 'sekelas', 'kai', 'seperti', 'ini', 'memalukan']","['bisa', 'databasenya', 'besar', 'kelas', 'kai', 'seperti', 'ini', 'malu']","['databasenya', 'kelas', 'kai', 'malu']"
makin lemot setelah di update,makin lemot setelah  update,"['makin', 'lemot', 'setelah', 'update']","['semakin', 'lambat', 'setelah', 'pembaruan']","['makin', 'lambat', 'telah', 'baru']",['lambat']
apk terkonyol yg pernah saya instal ga bisa di buat war tiket sudah menunggu lama hasilnya nihil timeout melulu sudah coba selama 30 menit tiba2 sudah soldout semua apk ampas pengembangan terus malah bobrok, terkonyol  pernah saya instal  bisa  buat  tiket sudah menunggu lama hasilnya nihil timeout melulu sudah coba selama menit tiba sudah soldout semua  ampas pengembangan terus malah bobrok,"['terkonyol', 'pernah', 'saya', 'instal', 'bisa', 'buat', 'tiket', 'sudah', 'menunggu', 'lama', 'hasilnya', 'nihil', 'timeout', 'melulu', 'sudah', 'coba', 'selama', 'menit', 'tiba', 'sudah', 'soldout', 'semua', 'ampas', 'pengembangan', 'terus', 'malah', 'bobrok']","['terkonyol', 'pernah', 'saya', 'instal', 'bisa', 'untuk', 'tiket', 'sudah', 'menunggu', 'lama', 'hasilnya', 'tidak', 'ada', 'hasil', 'habis', 'Waktu', 'terus', 'menerus', 'sudah', 'coba', 'selama', 'menit', 'tiba', 'sudah', 'soldout', 'semua', 'ampas', 'pengembangan', 'kemudian', 'namun', 'bobrok']","['konyol', 'pernah', 'saya', 'instal', 'bisa', 'untuk', 'tiket', 'sudah', 'tunggu', 'lama', 'hasil', 'tidak', 'ada', 'hasil', 'habis', 'waktu', 'terus', 'terus', 'sudah', 'coba', 'lama', 'menit', 'tiba', 'sudah', 'soldout', 'semua', 'ampas', 'kembang', 'kemudian', 'namun', 'bobrok']","['konyol', 'instal', 'tiket', 'tunggu', 'hasil', 'hasil', 'habis', 'coba', 'menit', 'soldout', 'ampas', 'kembang']"
TIDAK LAYAK PAKAI,tidak layak pakai,"['tidak', 'layak', 'pakai']","['tidak', 'layak', 'gunakan']","['tidak', 'layak', 'guna']",['layak']
"tambah lama bukan semakin baik tp semakin buruk, baru kli ini nemu apk ada updatean tp semakin buruk",tambah lama bukan semakin baik  semakin buruk baru   nemu   updatean  semakin buruk,"['tambah', 'lama', 'bukan', 'semakin', 'baik', 'semakin', 'buruk', 'baru', 'nemu', 'updatean', 'semakin', 'buruk']","['tambah', 'lama', 'bukan', 'semakin', 'baik', 'semakin', 'buruk', 'baru', 'nemu', 'updatean', 'semakin', 'buruk']","['tambah', 'lama', 'bukan', 'makin', 'baik', 'makin', 'buruk', 'baru', 'nemu', 'updatean', 'makin', 'buruk']","['buruk', 'nemu', 'updatean', 'buruk']"
ayoo perbanyak bintang satunya 👎,ayoo perbanyak bintang satunya,"['ayoo', 'perbanyak', 'bintang', 'satunya']","['ayoo', 'diperbanyak', 'bintang', 'satunya']","['ayoo', 'banyak', 'bintang', 'satu']","['ayoo', 'bintang']"
"gimanaa sihhh jam 00.00 udah ngisi data penumpang tp eror truss,, nyoba refresh eh kereta tidak tersedia.. maksud nya apaa?? di refresh eror mulu,, tolong dong serverrnyaaa kok makin jelek.. dulu ga sejelek ini lohhh",gimanaa sihhh  udah ngisi data penumpang  eror truss nyoba refresh  kereta tidak tersedia maksud  apaa  refresh eror mulu tolong dong serverrnyaaa  makin jelek dulu  sejelek  lohhh,"['gimanaa', 'sihhh', 'udah', 'ngisi', 'data', 'penumpang', 'eror', 'truss', 'nyoba', 'refresh', 'kereta', 'tidak', 'tersedia', 'maksud', 'apaa', 'refresh', 'eror', 'mulu', 'tolong', 'dong', 'serverrnyaaa', 'makin', 'jelek', 'dulu', 'sejelek', 'lohhh']","['gimanaa', 'sihhh', 'sudah', 'mengisi', 'data', 'penumpang', 'kesalahan', 'truss', 'nyoba', 'refresh', 'kereta', 'tidak', 'tersedia', 'maksud', 'apaa', 'refresh', 'kesalahan', 'terus', 'tolong', 'dong', 'serverrnyaaa', 'semakin', 'jelek', 'dahulu', 'sejelek', 'lohhh']","['gimanaa', 'sihhh', 'sudah', 'isi', 'data', 'tumpang', 'salah', 'truss', 'nyoba', 'refresh', 'kereta', 'tidak', 'sedia', 'maksud', 'apaa', 'refresh', 'salah', 'terus', 'tolong', 'dong', 'serverrnyaaa', 'makin', 'jelek', 'dahulu', 'jelek', 'lohhh']","['gimanaa', 'isi', 'data', 'tumpang', 'salah', 'truss', 'nyoba', 'refresh', 'kereta', 'sedia', 'maksud', 'apaa', 'refresh', 'salah', 'tolong', 'serverrnyaaa', 'jelek', 'jelek']"
masukan aja...tolong dibenahi sistem nya apalagi pas Momen momen hari besar mau pesen tiket aja loading ya lama...itu aja hal yang harus dibenahi dari segi koneksi,masukan ajatolong dibenahi sistem  apalagi  momen momen hari besar  pesen tiket  loading  lamaitu   yang harus dibenahi dari segi koneksi,"['masukan', 'ajatolong', 'dibenahi', 'sistem', 'apalagi', 'momen', 'momen', 'hari', 'besar', 'pesen', 'tiket', 'loading', 'lamaitu', 'yang', 'harus', 'dibenahi', 'dari', 'segi', 'koneksi']","['masukan', 'ajatolong', 'dibenahi', 'sistem', 'terlebih', 'momen', 'hari', 'besar', 'pesan', 'tiket', 'memuat', 'lamaitu', 'yang', 'harus', 'dibenahi', 'dari', 'segi', 'koneksi']","['masuk', 'ajatolong', 'benah', 'sistem', 'lebih', 'momen', 'hari', 'besar', 'pesan', 'tiket', 'muat', 'lamaitu', 'yang', 'harus', 'benah', 'dari', 'segi', 'koneksi']","['masuk', 'ajatolong', 'benah', 'sistem', 'momen', 'pesan', 'tiket', 'muat', 'lamaitu', 'benah', 'segi', 'koneksi']"
kebanyakan gangguan loding lamaa,kebanyakan gangguan loding lamaa,"['kebanyakan', 'gangguan', 'loding', 'lamaa']","['kebanyakan', 'gangguan', 'loading', 'lamaa']","['banyak', 'ganggu', 'loading', 'lamaa']","['ganggu', 'loading', 'lamaa']"
