score,content
1,"Saat ingin membeli tiket KA lokal, konfirmasi data selesai untuk lanjut ke pembayaran selalu loading lama lalu timeout terus, dicoba berulang kali hasilnya tetap sama, kemudian dicoba lagi malah jadwal tidak ditemukan. Padahal saya sudah dari h-7 jam 00.00 itu, sampai jam 1 an mencoba dan tiba tiba tiket habis. Dan saya sudah mencoba dua hari berturut turut di mulai dari jam 00.00 juga, hasilnya sama eror terus. Payah."
1,"gagal booking tiket padahal payment berhasil, tp tidak ada pengembalian dana"
1,Gak Jelas Aplikasinya Masa Mau Pesan Aja Susah Bener Sekarang Pakai Wifi Atau Data Seluler Sama Aja...
1,"Buruk sekali, Saya pesan tiket untuk lokal ngewar sampe jam 12 malem malah Jadwal tidak ditemukan,Tolong dibenahi lagi"
1,"time out terus, rute gak ditemukan pembayaran gagal terus. giliran udah bisa eh tiket habis kecewa banget"
1,"cara bikin akun gmn? susah banget, apa eror mulu?????"
1,kenapa uang hilang padahal belom ada tiket terpesan
1,"update nya jelek, selalu aja ada tulisan kadaluwarsa mau di benerin gimana pun jg. Sampe hpus akun uninstall app juga tetep GK bisa login"
1,kaipaynya sulit ferifikasi berkali kali nunggu SMS otp nggak nungul nunggul
1,lama downloadnya
1,"KASIH SAYA ALASAN KENAPA PEMBATALAN/PERGANTIAN JADWAL TIKET KE HARI YANG LAIN TIDAK BISA VIA APLIKASI KAI? DENGAN KETERANGAN TULISAN BERWARNA MERAH.. ""TIDAK ADANYA SATUPUN NAMA PENMPANG ATAS PEMILIK USER ANDA"" ? SEDANGKAN PEMBELIAN TIKET BERHASIL & DENGAN PEMBAYARAN LUNAS!! LANTAS UNTUK APA KETERANGAN PEMBATALAN/PERGANTIAN TIKET ITU ADA JIKA TIDAK BISA DIGANTI/DICANCEL UNTUK TIKET ITU SENDIRI?"
1,"sudah update apk, tapi tidak ada menu face recognition, upgrade ke member basic tidak bisa, (berhasil tapi masih kembali ke awal)"
1,lemot
1,"apk busuk, gw top up saldonya lama bgt masuknya, keburu ketinggalan kereta gw"
1,"aplikasi kentut,cari jadwal kereta antar kota bolak balik ""jadwal belum tersedia""gonta ganti tanggal tetep ""jadwal belum tersedia""keat keat"
1,"aplikasi rusak,beli tiket dari jam 12 sampe pagi jam 7 ga masuk tiketnya padahal pembayaran berhasil. buruk sekali"
1,"aplikasi jelek bangettttt,server suka down pas jam 00.00, bisa check out tiket pas jam 1-2 malam"
1,"App jelek, masa sekelas pemerintah servernya separah ini sih? itu dana pemeliharaan appnya sekecil apa sampe gabisa bikin server bagus? hari ini saya sampe ga tidur loh!!! saya nungguin dari jam 00:00-02:30."
1,aplikasi ya Ra rekomendasi waktu cari tiket trobel trus gak ada jadwal mohon disempurnakan min admin maaf saya kasih bitang satu aja soal e sangat memakan waktu buat beli tiket aja
1,"aplikasi taaiiiiiii.. udh dibelain begadang buat beli tiket lokal, buka aplikasi dari jam 00:00 sampe jam 02:00 selalu timeout, ehhh pas udh bisa malah tiket udh habis gillaaaaaaaaakkkkkk.."
1,"PARAH UDAH BAYAR MALAH TIKETNYA GAK MUNCUL, UDAH SUSAH BANGET PULA CARI TIKETNYA"
1,"apk koyok bosok,pesen tiket ae cek angel, e,time at time out ae"
1,pesan ka dhohoPenataran selalu timeout. belinya mesti offline di stasiun. terus apa gunanya aplikasi ini
1,ga bgtt kalo loading tu jgn lama lamaa time out mulu jadinya kehabisankan hdeh percuma war gda guna orang apknya lemot trs gjelas
1,"2hari kemarin mau boking tiket trobel trus, tau2 ud habis aj👎"
1,"Tolong sistem untuk kelas ekonomi di perbaiki lagi ya masak pesennya udah tepat waktu tinggal bayar malah eror habis itu tidak ada jadwal trus tiba tiba tiket habis tolong di perbaiki lagi sistemnya yang ekonomi saya mau mesen juga nunggu waktu harus begadang dulu tapi tiba"" tiket habis"
1,"Udah ditunggu jam 12 malam, saat mau beli loading parah. ditunggu lama akhirnya muncul tpi udah byk yah hbis. giliran ada kursinya pas mau tahap pilih kursi malah pas diklik malah timeout trus. dicoba lgi trus sampai jm 2 udah gk ada kursi . gmna nih aplikasinya, udah direfresh udah logout udab bersihkan cache sampai install uninstall juga masih gk bsa. Kasihan kami yg udah nunggu dan mantengin lama2, eh hasilnya zonk"
1,"cari tiket sudah standby dari jam 00.00,bgtu buka blm ada 1menit.pemberangkatan yg lokal ke 2,3 sudah habis.saya cek lagi 00.30 tiket sudah habis.yg saya Herankan,mereka dapat tiket itu pakai MANTRA APA?!!!!!?kok yg dpt cepet bgts.sedangkan saya cari tiket susah bgt, jadwal TDK kluar2,giliran kluar tinggal pesan TIMEOUT TERUS.Begitu tinggal merem bbrp menit tiket HABIS.APA HARUS KENAL ORANG DALAM 🙄"
1,"aplikasi sangat menjengkelkan mau beli tiket gk bs², mending balikin aja sistem kayak dulu!!! beli ny di stasiun lgsg 3/2 jam sblm brgkat 🤦🏻‍♀️🤦🏻‍♀️"
1,"seminggu war tiket sampai begadang trs apk error. Ga dpt"" tolong diperbaiki!!"
1,"sering nge bug, blank alias Zong terutama pas liburan dan mudik, kesalahan sistem atau jaringan masih belum tau, apakah harus pake wifi warkop sebelah? atau gimana. udah sejam nyoba masuk cuman tertera UPSS JADWAL TIDAK DI TEMUKAN..... sejam 15 menit Bru bisa di akses tapi zomk, tiket habis 🤬🤬 pesen yg berdiri laahh sama TIMEOUT"
1,"APLIKASI SAMPAH SERVER SAMPAH!!! BELI TIKET LOKAL AJA SUSAH BANGET TIMEOUT TERUS, KECEWA BERAT UDAH PESEN TIKET ANTAR KOTA MALAH BATAL PERKARA GADAPET KERETA LOKAL BUAT KE STASIUN TUJUAN!!!"
1,gk jelas
1,"aplikasi lemot, tidak berfungsi dengan baik untuk pemesanan tiket, perlu ditingkatkan lagi"
1,selalu server time out. padahal sudah bela²in begadang beli tiket.
1,"mau pesan tiket aja selalu muncul jadwal belum tersedia dari mulai jam 12 malam sampai setengah 2 pagi, sekalinya bisa pilih kereta pulang pergi kena times out... menyusahkan sekali, mending pakek loket2 jaman kayak dlu aja 😏"
1,"parah aplikasi ini saya kira cuma saya saja yang mengalami kendala time out ketika mau pembayaran , dan tiba tiba kembali ke menu utama , pas mau pesan lagi tiba tiba jadwal tidak tersedia , setelah saya baca komen banyak yang seperti itu ternyata , tolong lah kai accsses jangan dipersulit"
1,coba masih di pegang bapak Ignasius jonan..pasti gak seperti ini apk nya.
1,"udah dipantengin, ditungguin nahan ngantuk sampek gak tidur, gak bisa bisa dipesen tiketnya, kena time out terus, udah dicoba berulang ulang ulang ulang ulang ulang kali, ttep time out, mana ngepasin jadwal, mundur terus krna tiketnya keburu kehabisan, gantian ditungguin pas teng jam 00.00 timeout terus gabisa bisa, wifi lancar jayaaa sampai stgh 2 belum tidur nungguin sampek bisa, ternyata tiketnya udah sisa tanpa kursi aja 🤣, kocccaakkkk ini tiketnya boleh dibeli nggak sih 🥲"
1,aplikasi ga jelas masih banyak kendala yang harus diperbaiki!!
1,"bug nya parah bgt, respon admin jg sprtinha kewalahan jd baru di balas 3hari ini setiap mau pesan jg selalu tdk ditemukan jadwal tapi sekalinya bs tiketnya udh abis, jadi ngga bisa kumpul keluarga deh karna tiket udah pada abis pd sinyal bagus bgt tp tetep bug parah dr aplikasinya. mksh"
1,"aplikasi gajelas disuruh booking ka lokal h-7, pas mau booking jam 00.00 malah timeout mulu trus nanti tiba' tiketnya abis, tolong perbaiki bug nya KAI"
1,"apaan dah pesen selalu ngelag, tiba-tiba time out, pas udah bisa malah kursinya abis"
1,"lucu sekali aplikasi ini, beli tiket kereta lokal H-7 jadwal tidak ditemukan terus setelah itu time out dan setelah muncul jadwal malah habis. sekelas BUMN malah nyusahin rakyat."
1,"tolong dong kai, kl ad bintang mines ku kasih mines. plis tolong dibuat ringan aj, itu aplikasi d akses org banyak lemotnya masya Allah. tolonglah, diperbaiki lagi sumpah beli tiket kereta aja rasanya mau nangis😭knp lemot bgt."
1,bilangnya maintance tapi pas bisa tiket sudah penuh!!
1,"asli aplikasinya sekarang makin jelek. dulu mau serame apapun yang akses masih lancar, sekarang apa banget deh gak jelas"
1,Aplikasi apa ini sering TIMEOUT 🗿🗿🗿🗿🗿
1,"kebanyakan error, mau pesen tiket jadi susah"
1,aplikasi tolol!! beli tiket dari jam 12 malem loading doang sampe tiket habis
1,"KECEWAAAAAAA SAMA APK, SAYA SUDAH WAR TIKET UNTUK TGL 6 APRIL JAM 00.00, SAMPAI PUKUL 00.53 TIDAK BISA MELAKUKAN PEMBAYARAN. SAMPAI SAYA UNINSTAL DAN INSTAL ULANG TETAP TIDAK BISA."
1,lemot mau booking tiket
1,"Sistem gak jelas,setiap pesen tiket weekend mesti eror"
1,"aplikasi tidak mendukung sama sekali, bolak balik time out dan loading nya lama banget, sampai kehabisan tiket"
1,"aplikasi time out terus susah di akses, tolong donk, server nya di perbaiki supaya mudah di akses, payah.... mau beli tiket menyusahkan"
1,Tolong kai sudah banyak laporan downnya server saat pembelian tiket. apakah tidak ada perbaikan?
1,"Pelayanan kurang efisien, tiap pesan tiket selalu timeout, udah gitu tiba2 abis tiketnya, gk guna aplikasinya"
1,"apk bapuk, sering kali merasakan sudah mulai antri dari jam 00.00 dan sudah terlanjur isi kai pay ujung""nya time out mulu dan tiket sudah habis. lebih MANUSIAWI antri seperti dulu beli tiket di stasiun."
1,"aplikasi LEMOT mau pesan tiket jadwal tidak di temukan terus tiba tiba tiket semua habis, APLIKASI LEMOT"
1,"dari jam 00.00 sudah masuk kode pin bayar,,, loading sampek 2jam belum dapat tiket. besoknya saya ulangin juga seperti itu. pliss tingkatin aplikasiMu🙏🙏🙏"
1,"aplikasi GAK GUNA !! udah bela²in nunggu tengah malam dg paketan data & wifi lancar sampai 1 jam tetap dg ket ""jadwal tidak ditemukan"" bisapun saat isi data mau pilih kursi malah ""timeout"" buang² waktu saja, padahal sudah pakai 2hp hasilnya sama aja, giliran sudah ada jadwal ujung²nya ""TIKET HABIS"" kan baanngkeeeeee"
1,buat cari tiket kereta lokal loading tok
1,"Upgrade bukannya malah bagus malah tambah jelek, tiap mau pesen tiket pasti tulisannya jadwal tidak ditemukan giliran udah muncul malah udah habis. Pas mau bayar pake qris juga qr nya gak muncul. Tolong dong perbaiki lagi servernya. Dari dulu sampai sekarang gak ada perubahan. Jangan cuma tampilan aplikasinya doang yang diupgrade servernya juga tolong diperbaiki!!!!!!! BUSUK BANGETTT"
1,Aplikasi sampah.setelah diperbaharui susah pas mau bayar selalu error.enak aplikasi yang lama
1,aplikasi lemotttttt percuma di tggu mau buka pun gak bisa
1,1. Aplikasi sering menampilkan jadwal kosong padahal minimal tanggal pemesanan sudah pas 2. Server sering error
1,"Server aplikasi sangat buruk, tidak ada perkembangan. Terutama pada saat pemesanan kereta lokal"
1,Beli server bagusan dikit
1,nyuruh update tapi setelah di-update malah keterangan tidak dapat menemukan jadwal kereta sistem nggak jelas😡😡😡😡
1,"aplikasi buruk sekali. mau beli tiket eror terus. kalau mau meluncurkan sistem beli online, harusnya sudah siap dan matang. kalau online jelek gini. mending cara offline aja."
1,kai localnya eror Mulu harus beli di stasiun langsung
1,kesulitan beli tiket jadwal tidak di temukan padahal jam 00:00 masak tiba2 habis
1,udah nungguin sampai jam 00:00. jadwal tdk di temukan. habis itu kena malah tp tiket sudah habis
1,"Bisa ga sih databasenya diperbesar 🗿 Sekelas KAI kek gini, cih memalukan"
1,makin lemot setelah di update
1,apk terkonyol yg pernah saya instal ga bisa di buat war tiket sudah menunggu lama hasilnya nihil timeout melulu sudah coba selama 30 menit tiba2 sudah soldout semua apk ampas pengembangan terus malah bobrok
1,TIDAK LAYAK PAKAI
1,"tambah lama bukan semakin baik tp semakin buruk, baru kli ini nemu apk ada updatean tp semakin buruk"
1,ayoo perbanyak bintang satunya 👎
1,"gimanaa sihhh jam 00.00 udah ngisi data penumpang tp eror truss,, nyoba refresh eh kereta tidak tersedia.. maksud nya apaa?? di refresh eror mulu,, tolong dong serverrnyaaa kok makin jelek.. dulu ga sejelek ini lohhh"
1,masukan aja...tolong dibenahi sistem nya apalagi pas Momen momen hari besar mau pesen tiket aja loading ya lama...itu aja hal yang harus dibenahi dari segi koneksi
1,kebanyakan gangguan loding lamaa
1,jadwal tidak di temukan. gitu aja terus sampai ketemu lebaran lagi
