score,content,case folding,remove punctuation,stopword,normalized,stemming teks,token count
1,"Payah, kalau nggak niat nggak usah buat lah kalau buat gaya""an aja, log in aja susah","payah, kalau nggak niat nggak usah buat lah kalau buat gaya""an aja, log in aja susah",payah kalau nggak niat nggak usah buat  kalau buat gayaan     susah,"['payah', 'nggak', 'niat', 'nggak', 'gayaan', 'susah']","['payah', 'tidak', 'niat', 'tidak', 'gayaan', 'sulit']","['payah', 'tidak', 'niat', 'tidak', 'gaya', 'sulit']",6
1,"Instal langsung delete, opsi pembayaran kurang banyak","instal langsung delete, opsi pembayaran kurang banyak",instal langsung delete opsi pembayaran kurang banyak,"['instal', 'langsung', 'delete', 'opsi', 'pembayaran']","['instal', 'langsung', 'hapus', 'opsi', 'pembayaran']","['instal', 'langsung', 'hapus', 'opsi', 'bayar']",5
1,Per 1 Juli makin dipersulit dan waktunya uninstall karena metode Gopay dan Ovo sudah tidak tersedia..,per 1 juli makin dipersulit dan waktunya uninstall karena metode gopay dan ovo sudah tidak tersedia.., juli makin dipersulit  waktunya uninstall karena metode gopay   sudah tidak tersedia,"['juli', 'dipersulit', 'uninstall', 'metode', 'gopay', 'tersedia']","['juli', 'dipersulit', 'copot', 'pemasangan', 'metode', 'gopay', 'tersedia']","['juli', 'sulit', 'copot', 'pasang', 'metode', 'gopay', 'sedia']",7
1,Entah siapa yang design UI dan UXnya buruk sekali.,entah siapa yang design ui dan uxnya buruk sekali.,entah siapa yang design   uxnya buruk sekali,"['design', 'uxnya', 'buruk']","['design', 'uxnya', 'buruk']","['design', 'uxnya', 'buruk']",3
1,"Aplikasi error, harap diperbaiki secepatnya.","aplikasi error, harap diperbaiki secepatnya.",aplikasi error harap diperbaiki secepatnya,"['aplikasi', 'error', 'harap', 'diperbaiki', 'secepatnya']","['aplikasi', 'kesalahan', 'berharap', 'diperbaiki', 'secepatnya']","['aplikasi', 'salah', 'harap', 'baik', 'cepat']",5
1,Parah aplikasi apaan ini mau daftar gak bisa sdh sampai masukin pin katanya cek nomer hp dan email,parah aplikasi apaan ini mau daftar gak bisa sdh sampai masukin pin katanya cek nomer hp dan email,parah aplikasi apaan   daftar  bisa  sampai masukin  katanya  nomer   email,"['parah', 'aplikasi', 'daftar', 'masukin', 'nomer', 'email']","['parah', 'aplikasi', 'daftar', 'masukkan', 'nomor', 'email']","['parah', 'aplikasi', 'daftar', 'masuk', 'nomor', 'email']",6
1,"tolong kembalikan ewallet seperti dahulu, 😭😭😭 ku mau pakai gopay tidak bisa padahal lebih braktis","tolong kembalikan ewallet seperti dahulu, 😭😭😭 ku mau pakai gopay tidak bisa padahal lebih braktis",tolong kembalikan ewallet seperti dahulu   pakai gopay tidak bisa padahal lebih braktis,"['tolong', 'kembalikan', 'ewallet', 'pakai', 'gopay', 'braktis']","['tolong', 'kembalikan', 'dompet', 'digital', 'gunakan', 'gopay', 'praktis']","['tolong', 'kembali', 'dompet', 'digital', 'guna', 'gopay', 'praktis']",7
1,"ini aplikasi apa sih .. selalu ""coba lagi"" .. pdhl udah 1 bln dan bbrp kali download tetep aja 👎","ini aplikasi apa sih .. selalu ""coba lagi"" .. pdhl udah 1 bln dan bbrp kali download tetep aja 👎", aplikasi   selalu coba lagi pdhl udah   bbrp kali download tetep ,"['aplikasi', 'coba', 'pdhl', 'udah', 'bbrp', 'kali', 'download', 'tetep']","['aplikasi', 'coba', 'padahal', 'sudah', 'beberapa', 'terkadang', 'unduh', 'tetap']","['aplikasi', 'coba', 'padahal', 'sudah', 'beberapa', 'terkadang', 'unduh', 'tetap']",8
1,Aplikasi nya nge bug terus jadi gak bisa di pakai,aplikasi nya nge bug terus jadi gak bisa di pakai,aplikasi    terus jadi  bisa  pakai,"['aplikasi', 'pakai']","['aplikasi', 'gunakan']","['aplikasi', 'guna']",2
1,"Sekuriti kasar skali negur nya klw tdk pake masker. Sampaikan dengan baik2 aja boss, masker di buka sebentar aja krn sesak aja. Kejadiannya di stasiun dukuh atas BNI","sekuriti kasar skali negur nya klw tdk pake masker. sampaikan dengan baik2 aja boss, masker di buka sebentar aja krn sesak aja. kejadiannya di stasiun dukuh atas bni",sekuriti kasar skali negur    pake masker sampaikan dengan baik  boss masker  buka sebentar   sesak  kejadiannya  stasiun dukuh atas ,"['sekuriti', 'kasar', 'skali', 'negur', 'pake', 'masker', 'boss', 'masker', 'buka', 'sebentar', 'sesak', 'kejadiannya', 'stasiun', 'dukuh']","['sekuriti', 'kasar', 'sekali', 'negur', 'pakai', 'masker', 'bos', 'masker', 'buka', 'sebentar', 'sesak', 'kejadiannya', 'stasiun', 'dukuh']","['sekuriti', 'kasar', 'sekali', 'negur', 'pakai', 'masker', 'bos', 'masker', 'buka', 'sebentar', 'sesak', 'jadi', 'stasiun', 'dukuh']",14
1,"Kapan sih saldonya bisa di isi di aplikasi mrt, katanya bisa pakai e wallet di mrt","kapan sih saldonya bisa di isi di aplikasi mrt, katanya bisa pakai e wallet di mrt",kapan  saldonya bisa    aplikasi  katanya bisa pakai  wallet  ,"['saldonya', 'aplikasi', 'pakai', 'wallet']","['saldonya', 'aplikasi', 'gunakan', 'dompet']","['saldo', 'aplikasi', 'guna', 'dompet']",4
1,sayang sekali pas udh pencet login tp ga bisa masuk,sayang sekali pas udh pencet login tp ga bisa masuk,sayang sekali   pencet login   bisa masuk,"['sayang', 'pencet', 'login', 'masuk']","['sayang', 'tekan', 'masuk', 'aplikasi', 'masuk']","['sayang', 'tekan', 'masuk', 'aplikasi', 'masuk']",5
1,Ribet harus minta Code Angka Verifikasi bt Scan Link. Harus nya Seperti KRL simpel Goyang Hp tinggal Scan. Tolong di permudah sistem nya.,ribet harus minta code angka verifikasi bt scan link. harus nya seperti krl simpel goyang hp tinggal scan. tolong di permudah sistem nya.,ribet harus minta code angka verifikasi  scan link harus  seperti  simpel goyang  tinggal scan tolong  permudah sistem ,"['ribet', 'code', 'angka', 'verifikasi', 'scan', 'link', 'simpel', 'goyang', 'tinggal', 'scan', 'tolong', 'permudah', 'sistem']","['ruwet', 'kode', 'angka', 'verifikasi', 'memindai', 'link', 'sederhana', 'goyang', 'hanya', 'perlu', 'memindai', 'tolong', 'permudah', 'sistem']","['ruwet', 'kode', 'angka', 'verifikasi', 'pindai', 'link', 'sederhana', 'goyang', 'hanya', 'perlu', 'pindai', 'tolong', 'mudah', 'sistem']",14
1,"Salah klik beli tiket gabisa refund,,,, parah gabisa cancel pula","salah klik beli tiket gabisa refund,,,, parah gabisa cancel pula",salah klik beli tiket gabisa refund parah gabisa cancel pula,"['salah', 'klik', 'beli', 'tiket', 'gabisa', 'refund', 'parah', 'gabisa', 'cancel']","['salah', 'klik', 'beli', 'tiket', 'tidak', 'bisa', 'uang', 'kembali', 'parah', 'tidak', 'bisa', 'batal']","['salah', 'klik', 'beli', 'tiket', 'tidak', 'bisa', 'uang', 'kembali', 'parah', 'tidak', 'bisa', 'batal']",12
1,"sistem pembayaran bukanya makin baik tp makin hancur, dlu bs pake Gopay,ovo ,link aja, skrg pake Blu BCA juga ga bs, beli di loket kena biaya 1000, Programer Lo busuk min ganti2in aja, orang mau buru2 malah ngupdate 😑","sistem pembayaran bukanya makin baik tp makin hancur, dlu bs pake gopay,ovo ,link aja, skrg pake blu bca juga ga bs, beli di loket kena biaya 1000, programer lo busuk min ganti2in aja, orang mau buru2 malah ngupdate 😑",sistem pembayaran bukanya makin baik  makin hancur   pake gopayovo link  skrg pake   juga   beli  loket kena biaya programer  busuk  gantiin  orang  buru malah ngupdate,"['sistem', 'pembayaran', 'bukanya', 'hancur', 'pake', 'gopayovo', 'link', 'skrg', 'pake', 'beli', 'loket', 'kena', 'biaya', 'programer', 'busuk', 'gantiin', 'orang', 'buru', 'ngupdate']","['sistem', 'pembayaran', 'bukanya', 'hancur', 'pakai', 'gopay', 'ovo', 'link', 'sekarang', 'pakai', 'beli', 'loket', 'kena', 'biaya', 'programer', 'usang', 'gantiin', 'orang', 'tergesa', 'gesa', 'ngupdate']","['sistem', 'bayar', 'buka', 'hancur', 'pakai', 'gopay', 'ovo', 'link', 'sekarang', 'pakai', 'beli', 'loket', 'kena', 'biaya', 'programer', 'usang', 'gantiin', 'orang', 'gesa', 'gesa', 'ngupdate']",21
1,Sering2 aja ngk bsa diakses. Mau cri kemudahan malah makin sulit,sering2 aja ngk bsa diakses. mau cri kemudahan malah makin sulit,sering    diakses   kemudahan malah makin sulit,"['diakses', 'kemudahan', 'sulit']","['diakses', 'kemudahan', 'sulit']","['akses', 'mudah', 'sulit']",3
1,makin updat makin aneh ini aplikasi metode pembayarannya yang praktis digunakan malah dihapus,makin updat makin aneh ini aplikasi metode pembayarannya yang praktis digunakan malah dihapus,makin updat makin aneh  aplikasi metode pembayarannya yang praktis digunakan malah dihapus,"['updat', 'aneh', 'aplikasi', 'metode', 'pembayarannya', 'praktis', 'dihapus']","['pembaruan', 'aneh', 'aplikasi', 'metode', 'pembayarannya', 'praktis', 'dihapus']","['baru', 'aneh', 'aplikasi', 'metode', 'bayar', 'praktis', 'hapus']",7
1,"Nunggu otp nya lama banget, akhirnya uninstall aja","nunggu otp nya lama banget, akhirnya uninstall aja",nunggu   lama banget akhirnya uninstall ,"['nunggu', 'banget', 'uninstall']","['nunggu', 'sekali', 'copot', 'pemasangan']","['nunggu', 'sekali', 'copot', 'pasang']",4
1,Kode OTP selalu saja salah padahal saya sudah mengetik sesuai yg dikirim.,kode otp selalu saja salah padahal saya sudah mengetik sesuai yg dikirim.,kode  selalu saja salah padahal saya sudah mengetik sesuai  dikirim,"['kode', 'salah', 'mengetik', 'sesuai', 'dikirim']","['kode', 'salah', 'mengetik', 'sesuai', 'dikirim']","['kode', 'salah', 'etik', 'sesuai', 'kirim']",5
1,"Aplikasi ga ada guna, pake kode verif lwt sms tp ga muncul2","aplikasi ga ada guna, pake kode verif lwt sms tp ga muncul2",aplikasi   guna pake kode verif     muncul,"['aplikasi', 'pake', 'kode', 'verif', 'muncul']","['aplikasi', 'pakai', 'kode', 'verif', 'muncul']","['aplikasi', 'pakai', 'kode', 'verif', 'muncul']",5
1,"Payment gagal terus, padahal Internet lancar","payment gagal terus, padahal internet lancar",payment gagal terus padahal internet lancar,"['payment', 'gagal', 'internet', 'lancar']","['pembayaran', 'gagal', 'internet', 'lancar']","['bayar', 'gagal', 'internet', 'lancar']",4
1,"Udah ga seasik dulu waktu masih bisa bayar pake dana, skrg ribet","udah ga seasik dulu waktu masih bisa bayar pake dana, skrg ribet",udah  seasik dulu waktu masih bisa bayar pake dana skrg ribet,"['udah', 'seasik', 'bayar', 'pake', 'dana', 'skrg', 'ribet']","['sudah', 'seasik', 'bayar', 'pakai', 'dana', 'sekarang', 'ruwet']","['sudah', 'seasik', 'bayar', 'pakai', 'dana', 'sekarang', 'ruwet']",7
1,sangat sulit dan tidak ada pelayanan pembelian tiket !!,sangat sulit dan tidak ada pelayanan pembelian tiket !!,sangat sulit  tidak  pelayanan pembelian tiket,"['sulit', 'pelayanan', 'pembelian', 'tiket']","['sulit', 'pelayanan', 'pembelian', 'tiket']","['sulit', 'layan', 'beli', 'tiket']",4
1,Pembayaran jadi lebih ribet biasanya pake e wallet yg umum ini aneh,pembayaran jadi lebih ribet biasanya pake e wallet yg umum ini aneh,pembayaran jadi lebih ribet biasanya pake  wallet  umum  aneh,"['pembayaran', 'ribet', 'pake', 'wallet', 'aneh']","['pembayaran', 'ruwet', 'pakai', 'dompet', 'aneh']","['bayar', 'ruwet', 'pakai', 'dompet', 'aneh']",5
1,Kacau mrt telat 4menit gak bisa masuk padahal udah beli tiketnya.... Dan tiket nya gak bisa di refoud..,kacau mrt telat 4menit gak bisa masuk padahal udah beli tiketnya.... dan tiket nya gak bisa di refoud..,kacau  telat menit  bisa masuk padahal udah beli tiketnya  tiket   bisa  refoud,"['kacau', 'telat', 'menit', 'masuk', 'udah', 'beli', 'tiketnya', 'tiket', 'refoud']","['kacau', 'telat', 'menit', 'masuk', 'sudah', 'beli', 'tiketnya', 'tiket', 'uang', 'kembali']","['kacau', 'telat', 'menit', 'masuk', 'sudah', 'beli', 'tiket', 'tiket', 'uang', 'kembali']",10
1,"Aplikasinya error, tidak bisa daftar.","aplikasinya error, tidak bisa daftar.",aplikasinya error tidak bisa daftar,"['aplikasinya', 'error', 'daftar']","['aplikasi', 'nya', 'kesalahan', 'daftar']","['aplikasi', 'nya', 'salah', 'daftar']",4
1,"menyusahkan, metode pembayaran nya tidak familiar","menyusahkan, metode pembayaran nya tidak familiar",menyusahkan metode pembayaran  tidak familiar,"['menyusahkan', 'metode', 'pembayaran', 'familiar']","['menyusahkan', 'metode', 'pembayaran', 'familiar']","['susah', 'metode', 'bayar', 'familiar']",4
1,"Tidak bisa mendaftar,tdk mendapatkan kode verifikasi","tidak bisa mendaftar,tdk mendapatkan kode verifikasi",tidak bisa mendaftartdk mendapatkan kode verifikasi,"['mendaftartdk', 'kode', 'verifikasi']","['mendaftartdk', 'kode', 'verifikasi']","['mendaftartdk', 'kode', 'verifikasi']",3
1,Pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai,pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai,pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai,"['pendaftaran', 'dibilang', 'kode', 'verifikasi', 'salah', 'sesuai']","['pendaftaran', 'dibilang', 'kode', 'verifikasi', 'salah', 'sesuai']","['daftar', 'bilang', 'kode', 'verifikasi', 'salah', 'sesuai']",6
1,"aplikasi kocak, tidak bisa login dengan google.","aplikasi kocak, tidak bisa login dengan google.",aplikasi kocak tidak bisa login dengan google,"['aplikasi', 'kocak', 'login', 'google']","['aplikasi', 'lucu', 'masuk', 'aplikasi', 'google']","['aplikasi', 'lucu', 'masuk', 'aplikasi', 'google']",5
1,Lokasi stasiun tidak bisa di liat konektivitas ngak bisa di buka!...,lokasi stasiun tidak bisa di liat konektivitas ngak bisa di buka!...,lokasi stasiun tidak bisa  liat konektivitas ngak bisa  buka,"['lokasi', 'stasiun', 'liat', 'konektivitas', 'ngak', 'buka']","['lokasi', 'stasiun', 'lihat', 'konektivitas', 'tidak', 'buka']","['lokasi', 'stasiun', 'lihat', 'konektivitas', 'tidak', 'buka']",6
1,"Sering banget close sendiri, padahal cuma cek jadwal","sering banget close sendiri, padahal cuma cek jadwal",sering banget close sendiri padahal cuma  jadwal,"['banget', 'close', 'jadwal']","['sekali', 'close', 'jadwal']","['sekali', 'close', 'jadwal']",3
1,"kenapa ya di SM S21, aplikasi ga bisa dibuka sama sekali?","kenapa ya di sm s21, aplikasi ga bisa dibuka sama sekali?",kenapa     aplikasi  bisa dibuka sama sekali,"['aplikasi', 'dibuka']","['aplikasi', 'dibuka']","['aplikasi', 'buka']",2
1,Sekarang gak bisa beli tiket nya pakai e-wallet seperti dana dan lainnya sebagai Nya,sekarang gak bisa beli tiket nya pakai e-wallet seperti dana dan lainnya sebagai nya,sekarang  bisa beli tiket  pakai ewallet seperti dana  lainnya sebagai ,"['beli', 'tiket', 'pakai', 'ewallet', 'dana']","['beli', 'tiket', 'gunakan', 'dompet', 'digital', 'dana']","['beli', 'tiket', 'guna', 'dompet', 'digital', 'dana']",6
1,"Aplikasi bermasalah, kenapa tiba2 akun di hapus sendiri","aplikasi bermasalah, kenapa tiba2 akun di hapus sendiri",aplikasi bermasalah kenapa tiba akun  hapus sendiri,"['aplikasi', 'bermasalah', 'akun', 'hapus']","['aplikasi', 'bermasalah', 'akun', 'hapus']","['aplikasi', 'masalah', 'akun', 'hapus']",4
1,tidak praktis... harus nya tinggal scan QR code seperti KRL,tidak praktis... harus nya tinggal scan qr code seperti krl,tidak praktis harus  tinggal scan  code seperti ,"['praktis', 'tinggal', 'scan', 'code']","['praktis', 'hanya', 'perlu', 'memindai', 'kode']","['praktis', 'hanya', 'perlu', 'pindai', 'kode']",5
1,"Mau daftar gak bisa bisa, pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu","mau daftar gak bisa bisa, pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu", daftar  bisa bisa pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu,"['daftar', 'pelayanan', 'publik', 'beli', 'tiket', 'dipaksakan', 'membeli', 'kartu']","['daftar', 'pelayanan', 'publik', 'beli', 'tiket', 'dipaksakan', 'membeli', 'kartu']","['daftar', 'layan', 'publik', 'beli', 'tiket', 'paksa', 'beli', 'kartu']",8
1,Mana ini mau daftar ga bisa kode otp ga dpt2 ga berguna,mana ini mau daftar ga bisa kode otp ga dpt2 ga berguna,mana   daftar  bisa kode     berguna,"['daftar', 'kode', 'berguna']","['daftar', 'kode', 'berguna']","['daftar', 'kode', 'guna']",3
1,Gak bisa registrasi sama sekali.. Ribet,gak bisa registrasi sama sekali.. ribet, bisa registrasi sama sekali ribet,"['registrasi', 'ribet']","['pendaftaran', 'ruwet']","['daftar', 'ruwet']",2
1,Kok gak bisa masuk2 aplikasinya yaaa..,kok gak bisa masuk2 aplikasinya yaaa..,  bisa masuk aplikasinya yaaa,"['masuk', 'aplikasinya']","['masuk', 'aplikasi', 'nya']","['masuk', 'aplikasi', 'nya']",3
1,"Aplikasi tidak bisa dibuka 🤦, 1 dulu aja","aplikasi tidak bisa dibuka 🤦, 1 dulu aja",aplikasi tidak bisa dibuka dulu ,"['aplikasi', 'dibuka']","['aplikasi', 'dibuka']","['aplikasi', 'buka']",2
1,"Cuma minta update melulu, tp lemot parah. Heran.","cuma minta update melulu, tp lemot parah. heran.",cuma minta update melulu  lemot parah heran,"['update', 'melulu', 'lemot', 'parah', 'heran']","['pembaruan', 'terus', 'menerus', 'lambat', 'parah', 'heran']","['baru', 'terus', 'terus', 'lambat', 'parah', 'heran']",6
1,"Sudah tidak ramah pembiayaan, terlalu banyak unsur politik dan bisnisnya, males","sudah tidak ramah pembiayaan, terlalu banyak unsur politik dan bisnisnya, males",sudah tidak ramah pembiayaan terlalu banyak unsur politik  bisnisnya males,"['ramah', 'pembiayaan', 'unsur', 'politik', 'bisnisnya', 'males']","['ramah', 'pembiayaan', 'unsur', 'politik', 'bisnisnya', 'malas']","['ramah', 'biaya', 'unsur', 'politik', 'bisnis', 'malas']",6
1,"Gak jelas , kok akun saya hilang gak terdaftar ,","gak jelas , kok akun saya hilang gak terdaftar ,", jelas  akun saya hilang  terdaftar,"['akun', 'hilang', 'terdaftar']","['akun', 'hilang', 'terdaftar']","['akun', 'hilang', 'daftar']",3
1,"udah ber kali2 reset password tetep aja dibilang salah password, heran","udah ber kali2 reset password tetep aja dibilang salah password, heran",udah  kali reset password tetep  dibilang salah password heran,"['udah', 'kali', 'reset', 'password', 'tetep', 'dibilang', 'salah', 'password', 'heran']","['sudah', 'terkadang', 'atur', 'ulang', 'kata', 'sandi', 'tetap', 'dibilang', 'salah', 'kata', 'sandi', 'heran']","['sudah', 'terkadang', 'atur', 'ulang', 'kata', 'sandi', 'tetap', 'bilang', 'salah', 'kata', 'sandi', 'heran']",12
1,"Aku harus selalu ingat bawa kartu ni,karna sekarang beli pake aplikasi rempong juga","aku harus selalu ingat bawa kartu ni,karna sekarang beli pake aplikasi rempong juga", harus selalu ingat bawa kartu nikarna sekarang beli pake aplikasi rempong juga,"['bawa', 'kartu', 'nikarna', 'beli', 'pake', 'aplikasi', 'rempong']","['bawa', 'kartu', 'nikarna', 'beli', 'pakai', 'aplikasi', 'susah']","['bawa', 'kartu', 'nikarna', 'beli', 'pakai', 'aplikasi', 'susah']",7
1,Mending dibuat macem KAI Acces yg bisa bayar menggunakan QRIs jadi ga macem2 Dompet digital dipake.,mending dibuat macem kai acces yg bisa bayar menggunakan qris jadi ga macem2 dompet digital dipake.,mending dibuat macem  acces  bisa bayar menggunakan qris jadi  macem dompet digital dipake,"['mending', 'macem', 'acces', 'bayar', 'qris', 'macem', 'dompet', 'digital', 'dipake']","['lebih', 'baik', 'macem', 'access', 'bayar', 'qris', 'macem', 'dompet', 'digital', 'dipakai']","['lebih', 'baik', 'macem', 'access', 'bayar', 'qris', 'macem', 'dompet', 'digital', 'pakai']",10
1,Aplikasi gak jelas gak bisa verifikasi no hp,aplikasi gak jelas gak bisa verifikasi no hp,aplikasi  jelas  bisa verifikasi  ,"['aplikasi', 'verifikasi']","['aplikasi', 'verifikasi']","['aplikasi', 'verifikasi']",2
1,"kacau... saya brangkat kantor hr rabu 3 april 2019, di bunderan hi pintu keluar ke pertamina ditutup 2 cuma dibuka 1 arah pullman, petugas kurang, manajemen antrian kacau, selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas, bagaimana naik eskalator dan antri masuk, loading gate masih 7 detik responnya saya ga tau nanti kalau tarif normal dan peak kaya apa...","kacau... saya brangkat kantor hr rabu 3 april 2019, di bunderan hi pintu keluar ke pertamina ditutup 2 cuma dibuka 1 arah pullman, petugas kurang, manajemen antrian kacau, selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas, bagaimana naik eskalator dan antri masuk, loading gate masih 7 detik responnya saya ga tau nanti kalau tarif normal dan peak kaya apa...",kacau saya brangkat kantor  rabu april  bunderan  pintu keluar  pertamina ditutup cuma dibuka arah pullman petugas kurang manajemen antrian kacau selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas bagaimana naik eskalator  antri masuk loading gate masih detik responnya saya   nanti kalau tarif normal  peak kaya ,"['kacau', 'brangkat', 'kantor', 'rabu', 'april', 'bunderan', 'pintu', 'pertamina', 'ditutup', 'dibuka', 'arah', 'pullman', 'petugas', 'manajemen', 'antrian', 'kacau', 'gratis', 'kemarin', 'edukasi', 'memperlakukan', 'duduk', 'disabilitas', 'eskalator', 'antri', 'masuk', 'loading', 'gate', 'detik', 'responnya', 'tarif', 'normal', 'peak', 'kaya']","['kacau', 'brangkat', 'kantor', 'rabu', 'april', 'bunderan', 'pintu', 'pertamina', 'ditutup', 'dibuka', 'arah', 'pullman', 'petugas', 'manajemen', 'antre', 'kacau', 'gratis', 'kemarin', 'edukasi', 'memperlakukan', 'duduk', 'disabilitas', 'eskalator', 'antre', 'masuk', 'memuat', 'gate', 'detik', 'responnya', 'tarif', 'normal', 'peak', 'seperti']","['kacau', 'brangkat', 'kantor', 'rabu', 'april', 'bunderan', 'pintu', 'pertamina', 'tutup', 'buka', 'arah', 'pullman', 'tugas', 'manajemen', 'antre', 'kacau', 'gratis', 'kemarin', 'edukasi', 'laku', 'duduk', 'disabilitas', 'eskalator', 'antre', 'masuk', 'muat', 'gate', 'detik', 'responnya', 'tarif', 'normal', 'peak', 'seperti']",33
1,Pembayaran terlalu terbatas pada aplikasi yg jarang dipunya orang,pembayaran terlalu terbatas pada aplikasi yg jarang dipunya orang,pembayaran terlalu terbatas pada aplikasi  jarang dipunya orang,"['pembayaran', 'terbatas', 'aplikasi', 'jarang', 'dipunya', 'orang']","['pembayaran', 'terbatas', 'aplikasi', 'jarang', 'dipunya', 'orang']","['bayar', 'batas', 'aplikasi', 'jarang', 'punya', 'orang']",6
1,Ngga bisa bayar pakai astrapay? Loading mulu,ngga bisa bayar pakai astrapay? loading mulu,ngga bisa bayar pakai astrapay loading mulu,"['ngga', 'bayar', 'pakai', 'astrapay', 'loading', 'mulu']","['tidak', 'bayar', 'gunakan', 'astrapay', 'memuat', 'melulu']","['tidak', 'bayar', 'guna', 'astrapay', 'muat', 'melulu']",6
1,"Tiap bulan uptd trs, bukanya bgs makin eror tiap updt","tiap bulan uptd trs, bukanya bgs makin eror tiap updt",tiap bulan uptd  bukanya  makin eror tiap updt,"['uptd', 'bukanya', 'eror', 'updt']","['uptd', 'bukanya', 'bermasalah', 'pembaruan']","['uptd', 'buka', 'masalah', 'baru']",4
1,Pembayaran nya dikit parah banget sekarang,pembayaran nya dikit parah banget sekarang,pembayaran  dikit parah banget sekarang,"['pembayaran', 'dikit', 'parah', 'banget']","['pembayaran', 'sedikit', 'parah', 'sekali']","['bayar', 'sedikit', 'parah', 'sekali']",4
1,Uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada,uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada,uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti   gopay tidak ,"['uninstall', 'apknya', 'krna', 'skrg', 'ribet', 'metode', 'pembayaran', 'ewallet', 'sprti', 'gopay']","['copot', 'pemasangan', 'aplikasinya', 'karena', 'sekarang', 'ruwet', 'metode', 'pembayaran', 'dompet', 'digital', 'seperti', 'gopay']","['copot', 'pasang', 'aplikasi', 'karena', 'sekarang', 'ruwet', 'metode', 'bayar', 'dompet', 'digital', 'seperti', 'gopay']",12
1,Jadi ga berguna semenjak pembayaran sangat terbatas,jadi ga berguna semenjak pembayaran sangat terbatas,jadi  berguna semenjak pembayaran sangat terbatas,"['berguna', 'semenjak', 'pembayaran', 'terbatas']","['berguna', 'sejak', 'pembayaran', 'terbatas']","['guna', 'sejak', 'bayar', 'batas']",4
1,Ribet ..beli tiket pilih st berangkat dan tujuan. Salah pilih.tiket hangus.,ribet ..beli tiket pilih st berangkat dan tujuan. salah pilih.tiket hangus.,ribet beli tiket pilih  berangkat  tujuan salah pilihtiket hangus,"['ribet', 'beli', 'tiket', 'pilih', 'berangkat', 'tujuan', 'salah', 'pilihtiket', 'hangus']","['ruwet', 'beli', 'tiket', 'pilih', 'berangkat', 'tujuan', 'salah', 'pilihtiket', 'tidak', 'berlaku']","['ruwet', 'beli', 'tiket', 'pilih', 'berangkat', 'tuju', 'salah', 'pilihtiket', 'tidak', 'laku']",10
1,waktu register kirim otp ke wa tp tulisannya dikirim ke sms,waktu register kirim otp ke wa tp tulisannya dikirim ke sms,waktu register kirim     tulisannya dikirim  ,"['register', 'kirim', 'tulisannya', 'dikirim']","['pendaftaran', 'kirim', 'tulisannya', 'dikirim']","['daftar', 'kirim', 'tulis', 'kirim']",4
1,"Kecewa dahhh, dulu bisa pake Ewallet (Dana, Gopay, ovo, dll) sekarang malah gak ada/hilang..duhhhhh","kecewa dahhh, dulu bisa pake ewallet (dana, gopay, ovo, dll) sekarang malah gak ada/hilang..duhhhhh",kecewa dahhh dulu bisa pake ewallet dana gopay   sekarang malah  adahilangduhhhhh,"['kecewa', 'dahhh', 'pake', 'ewallet', 'dana', 'gopay', 'adahilangduhhhhh']","['kecewa', 'sudah', 'pakai', 'dompet', 'digital', 'dana', 'gopay', 'adahilangduhhhhh']","['kecewa', 'sudah', 'pakai', 'dompet', 'digital', 'dana', 'gopay', 'adahilangduhhhhh']",8
1,Aplikasi apaan kode otpnya ga muncul,aplikasi apaan kode otpnya ga muncul,aplikasi apaan kode otpnya  muncul,"['aplikasi', 'kode', 'otpnya', 'muncul']","['aplikasi', 'kode', 'otpnya', 'muncul']","['aplikasi', 'kode', 'otpnya', 'muncul']",4
1,"Udah gak bisa bayar pake gopay, ovo, dll Dipaksa pake astrapay, blu, i saku Mempersulit pengguna.. ini menjijikan","udah gak bisa bayar pake gopay, ovo, dll dipaksa pake astrapay, blu, i saku mempersulit pengguna.. ini menjijikan",udah  bisa bayar pake gopay   dipaksa pake astrapay   saku mempersulit pengguna  menjijikan,"['udah', 'bayar', 'pake', 'gopay', 'dipaksa', 'pake', 'astrapay', 'saku', 'mempersulit', 'pengguna', 'menjijikan']","['sudah', 'bayar', 'pakai', 'gopay', 'dipaksa', 'pakai', 'astrapay', 'saku', 'mempersulit', 'pengguna', 'menjijikan']","['sudah', 'bayar', 'pakai', 'gopay', 'paksa', 'pakai', 'astrapay', 'saku', 'sulit', 'guna', 'jijik']",11
